29.778	3.938
29.886	3.941
29.991	3.945
30.096	3.948
30.201	3.939
30.306	3.934
30.411	3.933
30.516	3.940
30.620	3.931
30.725	3.911
30.830	3.903
30.935	3.900
31.040	3.896
31.146	3.885
31.251	3.867
31.354	3.855
31.459	3.854
31.564	3.851
31.669	3.839
31.775	3.824
31.880	3.810
31.986	3.810
32.091	3.809
32.196	3.794
32.300	3.778
32.407	3.772
32.512	3.769
32.618	3.762
32.722	3.752
32.827	3.734
32.931	3.724
33.037	3.723
33.143	3.718
33.248	3.705
33.353	3.693
33.457	3.682
33.563	3.682
33.668	3.672
33.773	3.660
33.878	3.646
33.983	3.636
34.088	3.636
34.194	3.628
34.298	3.615
34.404	3.603
34.509	3.592
34.614	3.586
34.719	3.586
34.824	3.573
34.928	3.555
35.033	3.549
35.137	3.544
35.243	3.541
35.348	3.529
35.453	3.514
35.557	3.500
35.662	3.500
35.767	3.495
35.872	3.483
35.977	3.470
36.083	3.460
36.188	3.457
36.292	3.454
36.397	3.443
36.501	3.429
36.607	3.416
36.712	3.414
36.817	3.409
36.921	3.397
37.026	3.381
37.131	3.368
37.235	3.368
37.340	3.367
37.446	3.356
37.551	3.340
37.656	3.330
37.762	3.323
37.865	3.321
37.969	3.313
38.073	3.298
38.179	3.282
38.283	3.279
38.388	3.278
38.492	3.269
38.598	3.255
38.703	3.242
38.808	3.232
38.913	3.227
39.017	3.224
39.121	3.213
39.226	3.196
39.332	3.192
39.436	3.187
39.540	3.179
39.647	3.170
39.752	3.157
39.856	3.144
39.961	3.141
40.067	3.136
40.172	3.126
40.279	3.107
40.383	3.101
40.489	3.095
40.593	3.094
40.699	3.084
40.804	3.065
40.907	3.053
41.012	3.050
41.118	3.050
41.222	3.036
41.326	3.021
41.430	3.014
41.535	3.004
41.640	3.002
41.745	2.998
41.851	2.983
41.956	2.962
42.061	2.959
42.167	2.960
42.271	2.954
42.376	2.938
42.481	2.923
42.586	2.919
42.691	2.909
42.795	2.910
42.900	2.901
43.005	2.886
43.109	2.872
43.215	2.868
43.320	2.867
43.425	2.858
43.531	2.845
43.635	2.830
43.740	2.823
43.845	2.823
43.950	2.813
44.054	2.800
44.160	2.784
44.264	2.783
44.371	2.775
44.475	2.771
44.579	2.759
44.684	2.743
44.789	2.734
44.894	2.736
44.998	2.729
45.103	2.719
45.207	2.702
45.311	2.690
45.417	2.690
45.520	2.682
45.625	2.675
45.730	2.665
45.836	2.651
45.941	2.637
46.046	2.637
46.151	2.634
46.255	2.620
46.360	2.606
46.466	2.595
46.572	2.591
46.677	2.589
46.781	2.578
46.887	2.564
46.991	2.553
47.097	2.547
47.201	2.544
47.307	2.539
47.412	2.524
47.516	2.512
47.621	2.500
47.726	2.497
47.831	2.495
47.936	2.485
48.041	2.472
48.146	2.463
48.252	2.452
48.357	2.453
48.462	2.444
48.566	2.433
48.671	2.420
48.777	2.411
48.882	2.406
48.987	2.403
49.091	2.394
49.196	2.374
49.302	2.364
49.407	2.360
49.511	2.351
49.616	2.351
49.722	2.342
49.826	2.327
49.931	2.315
50.036	2.311
50.142	2.309
50.246	2.300
50.351	2.286
50.457	2.274
50.564	2.272
50.669	2.265
50.775	2.258
50.880	2.246
50.986	2.231
51.091	2.222
51.196	2.217
51.302	2.218
51.406	2.207
51.511	2.198
51.617	2.184
51.722	2.173
51.829	2.174
51.934	2.166
52.040	2.156
52.144	2.149
52.249	2.135
52.353	2.131
52.458	2.124
52.564	2.123
52.669	2.109
52.774	2.100
52.879	2.089
52.984	2.085
53.088	2.077
53.194	2.069
53.299	2.059
53.404	2.046
53.509	2.038
53.614	2.034
53.719	2.027
53.824	2.019
53.929	2.008
54.034	1.997
54.139	1.990
54.245	1.987
54.351	1.980
54.457	1.967
54.562	1.956
54.667	1.946
54.774	1.940
54.877	1.935
54.984	1.927
55.088	1.920
55.194	1.908
55.299	1.896
55.404	1.891
55.510	1.886
55.615	1.876
55.721	1.869
55.826	1.858
55.930	1.849
56.036	1.841
56.141	1.833
56.247	1.828
56.351	1.817
56.456	1.808
56.562	1.795
56.667	1.790
56.772	1.782
56.876	1.782
56.981	1.768
57.087	1.757
57.191	1.746
57.297	1.739
57.401	1.730
57.506	1.727
57.611	1.721
57.716	1.707
57.822	1.697
57.926	1.691
58.031	1.682
58.137	1.679
58.242	1.674
58.347	1.660
58.451	1.651
