89.099	2.045
89.207	2.042
89.312	2.037
89.417	2.026
89.523	2.019
89.629	2.005
89.735	2.002
89.841	2.003
89.946	1.994
90.051	1.986
90.156	1.973
90.261	1.964
90.367	1.958
90.472	1.957
90.578	1.953
90.683	1.942
90.788	1.930
90.893	1.918
90.998	1.913
91.103	1.915
91.207	1.909
91.313	1.899
91.418	1.885
91.523	1.876
91.629	1.870
91.734	1.869
91.839	1.866
91.945	1.856
92.051	1.839
92.155	1.832
92.261	1.830
92.365	1.826
92.472	1.821
92.578	1.815
92.682	1.800
92.787	1.794
92.891	1.786
92.996	1.780
93.101	1.774
93.207	1.769
93.312	1.758
93.418	1.748
93.522	1.747
93.628	1.738
93.733	1.734
93.839	1.726
93.945	1.716
94.051	1.703
94.156	1.700
94.260	1.697
94.366	1.690
94.471	1.680
94.575	1.670
94.680	1.669
94.786	1.659
94.890	1.653
94.995	1.650
95.101	1.643
95.206	1.634
95.311	1.621
95.415	1.613
95.521	1.609
95.625	1.605
95.731	1.597
95.836	1.591
95.940	1.579
96.046	1.573
96.151	1.565
96.256	1.559
96.361	1.556
96.465	1.550
96.571	1.539
96.676	1.530
96.781	1.522
96.886	1.517
96.991	1.515
97.095	1.506
97.201	1.501
97.305	1.489
97.410	1.477
97.514	1.475
97.619	1.470
97.723	1.463
97.828	1.457
97.933	1.448
98.038	1.439
98.144	1.431
98.248	1.423
98.354	1.423
98.459	1.417
98.566	1.409
98.671	1.400
98.775	1.389
98.880	1.382
98.985	1.378
99.091	1.375
99.195	1.365
99.301	1.356
99.405	1.349
99.511	1.342
99.615	1.336
99.720	1.329
99.826	1.326
99.930	1.318
100.036	1.310
100.140	1.300
100.245	1.295
100.350	1.285
100.455	1.280
100.561	1.275
100.666	1.271
100.771	1.259
100.875	1.252
100.981	1.245
101.087	1.238
101.191	1.235
101.296	1.229
101.402	1.224
101.506	1.214
101.612	1.206
101.718	1.202
101.822	1.193
101.927	1.185
102.033	1.183
102.138	1.178
102.243	1.173
102.348	1.159
102.453	1.156
102.558	1.149
102.662	1.147
102.766	1.145
102.873	1.139
102.978	1.130
103.082	1.127
103.188	1.116
103.293	1.115
103.398	1.107
103.502	1.104
103.608	1.101
103.713	1.096
103.817	1.084
103.922	1.081
104.028	1.076
104.132	1.071
104.238	1.066
104.342	1.064
104.447	1.060
104.551	1.052
104.656	1.048
104.760	1.046
104.864	1.042
104.970	1.038
105.076	1.033
105.181	1.033
105.285	1.030
105.391	1.025
105.496	1.024
105.600	1.019
105.704	1.017
105.809	1.014
105.913	1.012
106.018	1.010
106.122	1.009
106.228	1.002
106.333	0.997
106.439	0.992
106.543	0.997
106.648	0.990
106.753	0.991
106.859	0.988
106.965	0.987
107.070	0.981
107.176	0.977
107.280	0.972
107.385	0.971
107.491	0.970
107.597	0.966
107.702	0.962
107.808	0.960
107.912	0.957
108.018	0.952
108.123	0.952
108.228	0.945
108.332	0.945
108.437	0.945
108.542	0.944
108.648	0.939
108.754	0.931
108.859	0.932
108.965	0.928
109.071	0.925
109.175	0.924
109.280	0.921
109.384	0.916
109.491	0.916
109.595	0.914
109.700	0.911
109.806	0.906
109.910	0.906
110.015	0.902
110.121	0.903
110.227	0.898
110.333	0.892
110.438	0.890
110.543	0.890
110.649	0.887
110.753	0.880
110.859	0.884
110.963	0.878
111.068	0.879
111.172	0.872
111.277	0.869
111.382	0.869
111.488	0.867
111.593	0.860
111.698	0.861
111.803	0.860
111.908	0.854
112.013	0.851
112.118	0.849
112.222	0.846
112.328	0.844
112.433	0.839
112.538	0.840
112.643	0.836
112.748	0.836
112.852	0.831
112.958	0.829
113.063	0.823
113.168	0.822
113.272	0.821
113.378	0.818
113.483	0.813
113.588	0.811
113.693	0.811
113.798	0.812
113.904	0.809
114.009	0.804
114.114	0.801
114.221	0.800
114.326	0.796
114.431	0.796
114.536	0.789
114.640	0.790
114.745	0.785
114.848	0.782
114.954	0.779
115.058	0.776
115.163	0.773
115.268	0.770
115.374	0.772
115.478	0.769
115.584	0.764
115.689	0.761
115.793	0.758
115.898	0.757
116.003	0.756
116.107	0.748
116.213	0.748
116.318	0.745
116.424	0.743
116.530	0.744
116.636	0.738
116.742	0.735
116.847	0.735
116.952	0.728
117.058	0.730
117.162	0.726
117.267	0.725
117.371	0.725
117.475	0.720
117.581	0.719
117.685	0.715
117.791	0.712
