27.802	5.893
27.911	5.892
28.016	5.886
28.121	5.884
28.227	5.891
28.332	5.895
28.437	5.892
28.542	5.884
28.646	5.875
28.750	5.880
28.855	5.866
28.959	5.858
29.064	5.841
29.170	5.836
29.275	5.823
29.379	5.817
29.486	5.807
29.590	5.792
29.697	5.782
29.803	5.776
29.907	5.763
30.010	5.752
30.115	5.741
30.220	5.728
30.325	5.722
30.432	5.712
30.537	5.700
30.641	5.687
30.745	5.675
30.851	5.675
30.957	5.663
31.061	5.648
31.166	5.637
31.270	5.628
31.377	5.620
31.481	5.607
31.586	5.595
31.691	5.587
31.797	5.579
31.903	5.565
32.009	5.558
32.114	5.549
32.220	5.533
32.327	5.525
32.432	5.517
32.535	5.505
32.640	5.497
32.744	5.485
32.850	5.471
32.953	5.463
33.059	5.453
33.165	5.445
33.270	5.435
33.374	5.421
33.479	5.414
33.584	5.403
33.690	5.391
33.795	5.381
33.900	5.372
34.004	5.363
34.109	5.350
34.214	5.343
34.318	5.331
34.423	5.317
34.528	5.309
34.633	5.303
34.739	5.289
34.844	5.279
34.950	5.268
35.054	5.257
35.159	5.247
35.265	5.238
35.370	5.226
35.474	5.217
35.578	5.207
35.684	5.194
35.789	5.181
35.894	5.177
36.000	5.163
36.104	5.159
36.210	5.144
36.314	5.135
36.420	5.119
36.526	5.113
36.631	5.106
36.737	5.095
36.841	5.083
36.945	5.071
37.049	5.062
37.155	5.052
37.261	5.040
37.365	5.031
37.470	5.021
37.576	5.013
37.681	5.003
37.787	4.993
37.892	4.981
37.996	4.972
38.101	4.963
38.207	4.954
38.312	4.941
38.417	4.931
38.522	4.920
38.627	4.912
38.731	4.903
38.835	4.891
38.942	4.877
39.047	4.873
39.151	4.861
39.257	4.850
39.362	4.840
39.467	4.828
39.572	4.817
39.676	4.808
39.780	4.802
39.885	4.793
39.989	4.779
40.094	4.768
40.200	4.755
40.304	4.753
40.409	4.740
40.515	4.732
40.620	4.717
40.725	4.707
40.830	4.699
40.937	4.689
41.041	4.680
41.146	4.668
41.251	4.655
41.355	4.648
41.460	4.639
41.564	4.631
41.669	4.617
41.774	4.607
41.879	4.596
41.984	4.591
42.088	4.579
42.193	4.571
42.297	4.558
42.402	4.548
42.507	4.539
42.612	4.531
42.717	4.515
42.822	4.506
42.926	4.498
43.032	4.489
43.136	4.480
43.240	4.472
43.347	4.454
43.451	4.444
43.557	4.437
43.662	4.429
43.766	4.417
43.873	4.408
43.976	4.396
44.081	4.385
44.186	4.376
44.290	4.374
44.396	4.358
44.501	4.345
44.606	4.332
44.712	4.328
44.817	4.319
44.923	4.311
45.029	4.300
45.134	4.285
45.240	4.277
45.346	4.269
45.450	4.261
45.555	4.252
45.659	4.237
45.765	4.227
45.870	4.218
45.976	4.211
46.080	4.201
46.187	4.190
46.292	4.174
46.397	4.169
46.502	4.160
46.607	4.151
46.712	4.143
46.815	4.131
46.920	4.120
47.026	4.109
47.131	4.097
47.237	4.092
47.343	4.083
47.450	4.066
47.554	4.059
47.659	4.054
47.764	4.040
47.869	4.033
47.973	4.018
48.078	4.005
48.182	3.997
48.287	3.990
48.393	3.980
48.498	3.972
48.603	3.956
48.709	3.949
48.814	3.940
48.920	3.931
49.024	3.925
49.129	3.912
49.234	3.901
49.340	3.889
49.444	3.879
49.549	3.872
49.655	3.863
49.759	3.853
49.865	3.841
49.970	3.831
50.075	3.821
50.180	3.813
50.284	3.804
50.390	3.791
50.495	3.776
50.600	3.769
50.706	3.760
50.810	3.755
50.914	3.742
51.019	3.734
51.125	3.718
51.230	3.711
51.335	3.704
51.439	3.696
51.544	3.684
51.650	3.675
51.754	3.661
51.859	3.653
51.964	3.644
52.069	3.639
52.175	3.626
52.280	3.614
52.384	3.606
52.490	3.595
52.597	3.584
52.702	3.573
52.807	3.566
52.912	3.562
53.016	3.542
53.121	3.536
53.226	3.526
53.330	3.519
53.434	3.508
53.539	3.502
53.645	3.488
53.750	3.474
53.854	3.466
53.960	3.466
54.066	3.452
54.171	3.438
54.275	3.429
54.380	3.418
54.485	3.411
54.589	3.402
54.694	3.393
54.798	3.385
54.902	3.371
55.007	3.358
55.112	3.351
55.217	3.344
55.322	3.332
55.427	3.325
55.532	3.314
55.638	3.305
55.742	3.291
55.847	3.283
55.951	3.274
56.056	3.265
56.161	3.254
56.265	3.248
56.369	3.236
56.475	3.224
56.580	3.216
56.684	3.207
56.790	3.199
56.894	3.191
56.999	3.177
57.104	3.165
57.210	3.156
57.315	3.149
57.420	3.140
57.524	3.132
57.630	3.122
57.734	3.113
57.840	3.098
57.944	3.089
58.049	3.081
58.154	3.073
58.260	3.062
58.365	3.053
58.469	3.043
58.574	3.030
58.680	3.021
58.785	3.010
58.889	3.003
58.994	2.993
