20.531	5.840
20.639	5.842
20.746	5.848
20.850	5.843
20.956	5.845
21.060	5.820
21.164	5.832
21.268	5.811
21.373	5.789
21.477	5.766
21.582	5.739
21.687	5.725
21.792	5.703
21.896	5.679
22.001	5.653
22.106	5.629
22.211	5.611
22.316	5.594
22.422	5.568
22.528	5.538
22.633	5.517
22.739	5.501
22.844	5.481
22.949	5.456
23.053	5.430
23.158	5.404
23.264	5.389
23.368	5.367
23.473	5.347
23.578	5.314
23.684	5.289
23.789	5.271
23.894	5.259
23.998	5.227
24.102	5.206
24.207	5.182
24.313	5.164
24.418	5.144
24.523	5.118
24.629	5.089
24.735	5.067
24.839	5.049
24.946	5.025
25.051	5.006
25.156	4.980
25.260	4.949
25.367	4.935
25.472	4.921
25.576	4.894
25.682	4.868
25.787	4.840
25.890	4.821
25.995	4.805
26.100	4.782
26.206	4.755
26.311	4.726
26.416	4.705
26.520	4.691
26.624	4.674
26.729	4.649
26.833	4.622
26.938	4.598
27.044	4.579
27.149	4.565
27.256	4.540
27.361	4.515
27.467	4.487
27.573	4.466
27.679	4.448
27.784	4.431
27.888	4.408
27.994	4.376
28.098	4.359
28.204	4.340
28.308	4.322
28.414	4.296
28.519	4.277
28.626	4.250
28.730	4.228
28.836	4.214
28.942	4.197
29.047	4.170
29.152	4.141
29.258	4.119
29.363	4.102
29.468	4.084
29.573	4.063
29.678	4.036
29.783	4.007
29.889	3.989
29.994	3.977
30.098	3.957
30.203	3.932
30.308	3.902
30.413	3.882
30.518	3.865
30.623	3.850
30.729	3.828
30.833	3.805
30.939	3.775
31.044	3.753
31.149	3.735
31.253	3.721
31.359	3.700
31.464	3.678
31.567	3.656
31.673	3.629
31.777	3.618
31.882	3.597
31.986	3.581
32.092	3.562
32.196	3.535
32.301	3.514
32.405	3.498
32.510	3.486
32.615	3.469
32.721	3.450
32.826	3.426
32.931	3.408
33.036	3.393
33.142	3.375
33.246	3.363
33.351	3.348
33.457	3.326
33.561	3.311
33.666	3.293
33.770	3.275
33.876	3.264
33.981	3.248
34.086	3.229
34.191	3.215
34.296	3.194
34.400	3.177
34.506	3.165
34.611	3.149
34.715	3.135
34.820	3.120
34.926	3.100
35.031	3.086
35.136	3.069
35.241	3.058
35.346	3.045
35.451	3.030
35.556	3.013
35.662	2.999
35.767	2.984
35.870	2.967
35.977	2.953
36.082	2.945
36.186	2.929
36.292	2.910
36.398	2.897
36.503	2.877
36.608	2.865
36.713	2.852
36.818	2.839
36.924	2.829
37.028	2.811
37.135	2.796
37.241	2.784
37.345	2.770
37.450	2.760
37.555	2.747
37.661	2.732
37.765	2.721
37.869	2.709
37.975	2.694
38.080	2.678
38.186	2.663
38.291	2.654
38.397	2.639
38.500	2.630
38.606	2.616
38.710	2.603
38.815	2.591
38.921	2.579
39.026	2.559
39.131	2.550
39.235	2.536
39.341	2.523
39.446	2.506
39.550	2.493
39.656	2.478
39.762	2.464
39.867	2.452
39.972	2.433
40.078	2.428
40.183	2.408
40.288	2.394
40.392	2.380
40.498	2.363
40.603	2.350
40.708	2.331
40.812	2.315
40.918	2.288
41.023	2.274
41.128	2.257
41.233	2.237
41.338	2.218
41.444	2.205
41.549	2.183
41.656	2.173
41.760	2.158
41.865	2.144
41.970	2.123
42.076	2.112
42.179	2.104
42.284	2.083
42.389	2.075
42.493	2.061
42.598	2.051
42.702	2.035
42.809	2.026
42.913	2.015
43.019	2.005
43.124	2.001
43.229	1.989
43.333	1.982
43.439	1.977
43.543	1.976
43.648	1.974
43.754	1.970
43.859	1.963
43.963	1.959
44.068	1.954
44.173	1.951
44.277	1.951
44.381	1.948
44.486	1.944
44.591	1.939
44.695	1.938
44.800	1.930
44.906	1.926
45.012	1.921
45.117	1.918
45.222	1.915
45.328	1.913
45.434	1.908
45.539	1.902
45.644	1.901
45.749	1.897
45.854	1.895
45.959	1.888
46.065	1.887
46.171	1.883
46.276	1.881
46.380	1.881
46.486	1.868
46.590	1.868
46.696	1.867
46.801	1.865
46.905	1.863
47.011	1.862
47.116	1.859
47.222	1.851
47.326	1.849
47.431	1.851
47.537	1.845
47.641	1.843
47.745	1.841
47.850	1.832
47.956	1.824
48.061	1.828
48.166	1.822
48.270	1.815
48.376	1.819
