27.422	4.096
27.990	4.076
28.990	3.996
29.990	3.927
30.990	3.851
31.990	3.776
32.990	3.701
33.990	3.627
34.990	3.557
35.991	3.478
36.990	3.405
37.990	3.333
38.990	3.261
39.990	3.186
40.990	3.115
41.990	3.041
42.990	2.971
43.991	2.899
44.990	2.824
45.990	2.753
46.992	2.685
47.990	2.618
48.991	2.542
49.991	2.469
50.991	2.407
51.990	2.336
52.990	2.268
53.990	2.198
54.991	2.133
55.990	2.063
56.992	1.994
57.990	1.929
58.990	1.859
59.991	1.799
60.991	1.730
61.991	1.667
62.990	1.600
63.990	1.535
64.990	1.469
65.990	1.404
66.991	1.341
67.991	1.282
68.991	1.212
69.990	1.149
70.991	1.086
71.991	1.024
72.991	0.959
73.991	0.895
74.992	0.836
75.991	0.772
76.991	0.710
77.990	0.649
78.990	0.591
79.991	0.528
80.991	0.469
81.991	0.405
82.991	0.340
83.991	0.276
84.990	0.201
85.990	0.166
86.990	0.148
