36.647	4.057
36.753	4.062
36.858	4.062
36.963	4.052
37.068	4.037
37.173	4.031
37.277	4.032
37.383	4.020
37.487	4.006
37.591	3.990
37.695	3.981
37.800	3.972
37.905	3.965
38.012	3.952
38.118	3.940
38.223	3.934
38.329	3.928
38.434	3.918
38.539	3.904
38.643	3.888
38.746	3.882
38.852	3.878
38.957	3.867
39.061	3.854
39.166	3.837
39.272	3.830
39.378	3.823
39.483	3.811
39.588	3.796
39.692	3.785
39.796	3.778
39.901	3.774
40.006	3.761
40.110	3.743
40.214	3.733
40.318	3.724
40.424	3.718
40.529	3.709
40.634	3.693
40.739	3.681
40.844	3.675
40.949	3.665
41.054	3.657
41.159	3.642
41.265	3.631
41.370	3.624
41.474	3.619
41.579	3.609
41.685	3.592
41.789	3.578
41.895	3.571
42.000	3.565
42.106	3.553
42.212	3.539
42.317	3.530
42.421	3.520
42.526	3.515
42.632	3.506
42.737	3.487
42.842	3.475
42.947	3.468
43.052	3.463
43.157	3.455
43.262	3.441
43.367	3.424
43.472	3.420
43.578	3.411
43.681	3.404
43.787	3.387
43.891	3.375
43.997	3.367
44.102	3.360
44.206	3.353
44.312	3.336
44.417	3.322
44.522	3.312
44.626	3.309
44.730	3.296
44.834	3.286
44.940	3.275
45.045	3.263
45.151	3.257
45.255	3.251
45.360	3.238
45.465	3.222
45.570	3.210
45.675	3.203
45.780	3.198
45.884	3.185
45.989	3.168
46.095	3.160
46.201	3.152
46.305	3.147
46.409	3.139
46.514	3.122
46.620	3.111
46.725	3.102
46.830	3.096
46.935	3.087
47.039	3.071
47.144	3.057
47.250	3.049
47.355	3.042
47.460	3.036
47.564	3.020
47.669	3.007
47.774	3.001
47.878	2.992
47.984	2.983
48.090	2.970
48.195	2.955
48.300	2.944
48.404	2.941
48.510	2.928
48.616	2.921
48.721	2.905
48.826	2.894
48.932	2.887
49.036	2.880
49.142	2.874
49.247	2.855
49.352	2.843
49.457	2.835
49.563	2.828
49.667	2.817
49.772	2.804
49.877	2.791
49.981	2.779
50.087	2.775
50.192	2.766
50.299	2.754
50.405	2.739
50.509	2.728
50.613	2.724
50.717	2.714
50.822	2.705
50.928	2.691
51.032	2.677
51.136	2.672
51.242	2.667
51.346	2.654
51.451	2.640
51.557	2.631
51.662	2.620
51.767	2.611
51.871	2.608
51.977	2.596
52.083	2.580
52.187	2.569
52.292	2.561
52.398	2.555
52.504	2.546
52.610	2.531
52.715	2.521
52.820	2.511
52.924	2.501
53.030	2.497
53.134	2.479
53.239	2.466
53.345	2.457
53.450	2.450
53.555	2.442
53.660	2.434
53.764	2.420
53.869	2.407
53.974	2.396
54.080	2.391
54.183	2.382
54.287	2.371
54.392	2.358
54.499	2.346
54.604	2.338
54.709	2.333
54.814	2.324
54.918	2.310
55.024	2.297
55.130	2.285
55.234	2.282
55.340	2.273
55.446	2.261
55.551	2.247
55.655	2.237
55.760	2.229
55.864	2.220
55.968	2.213
56.072	2.201
56.178	2.190
56.284	2.176
56.389	2.170
56.495	2.164
56.600	2.149
56.704	2.141
56.810	2.130
56.915	2.121
57.020	2.110
57.125	2.099
57.230	2.089
57.336	2.077
57.440	2.065
57.545	2.059
57.650	2.050
57.754	2.040
57.860	2.033
57.964	2.019
58.070	2.009
58.175	2.002
58.280	1.994
58.385	1.984
58.490	1.977
58.596	1.966
58.701	1.952
58.806	1.945
58.911	1.936
59.015	1.929
59.121	1.915
59.225	1.911
59.330	1.903
59.435	1.894
59.540	1.886
59.644	1.882
59.750	1.874
59.855	1.863
59.960	1.854
60.064	1.851
60.170	1.843
60.275	1.834
60.380	1.833
60.486	1.823
60.591	1.813
60.695	1.809
60.800	1.803
60.904	1.794
61.011	1.789
61.115	1.780
61.220	1.775
61.324	1.771
61.428	1.763
61.533	1.757
61.638	1.752
61.743	1.745
61.848	1.741
61.953	1.734
62.057	1.727
62.163	1.722
62.269	1.717
62.375	1.708
62.480	1.705
62.585	1.698
62.689	1.694
62.792	1.687
62.897	1.683
63.003	1.679
63.108	1.671
63.213	1.670
63.318	1.664
63.422	1.663
63.527	1.654
63.631	1.653
63.736	1.649
63.840	1.647
63.944	1.642
64.051	1.639
64.155	1.634
64.260	1.630
64.366	1.626
64.471	1.624
64.575	1.621
64.681	1.622
64.785	1.617
64.890	1.611
64.994	1.610
65.101	1.605
65.205	1.598
65.311	1.599
65.415	1.594
65.521	1.593
65.626	1.589
65.730	1.582
65.835	1.585
65.940	1.581
66.045	1.572
66.151	1.566
66.256	1.566
66.362	1.560
66.467	1.557
66.572	1.556
66.676	1.549
66.781	1.545
66.886	1.545
66.991	1.541
67.096	1.534
67.201	1.532
67.305	1.531
67.410	1.524
67.516	1.522
67.620	1.518
67.725	1.513
67.830	1.511
67.936	1.511
68.041	1.506
68.146	1.502
68.251	1.498
68.355	1.495
68.460	1.491
68.564	1.487
68.668	1.485
68.773	1.479
68.877	1.478
68.982	1.474
69.087	1.475
69.191	1.469
69.296	1.465
69.401	1.466
69.505	1.459
69.610	1.458
69.715	1.455
69.819	1.449
69.925	1.448
70.031	1.447
70.136	1.442
70.241	1.439
70.346	1.436
70.451	1.431
70.555	1.433
70.660	1.430
70.764	1.426
70.869	1.425
70.975	1.421
71.081	1.413
71.186	1.415
71.291	1.412
71.396	1.410
71.500	1.406
71.606	1.401
71.710	1.398
71.816	1.397
71.921	1.393
72.026	1.391
72.133	1.389
72.238	1.385
72.343	1.382
72.448	1.380
72.553	1.376
72.658	1.375
72.763	1.370
72.868	1.368
72.973	1.366
73.078	1.362
73.183	1.359
73.288	1.355
73.393	1.357
73.498	1.349
73.603	1.351
73.709	1.350
73.814	1.345
73.920	1.343
74.025	1.339
74.131	1.336
74.236	1.332
74.341	1.331
74.447	1.327
74.553	1.324
74.657	1.320
74.763	1.320
74.869	1.316
74.974	1.310
75.080	1.308
75.186	1.306
75.291	1.304
75.396	1.302
75.501	1.300
75.605	1.296
75.711	1.288
75.815	1.290
75.921	1.286
76.026	1.284
76.131	1.279
76.236	1.276
76.341	1.277
76.446	1.273
76.550	1.268
76.657	1.266
76.762	1.264
76.868	1.262
76.973	1.258
77.078	1.256
77.183	1.253
77.288	1.248
77.393	1.247
77.497	1.245
77.603	1.241
77.709	1.237
77.814	1.243
77.919	1.238
78.023	1.230
78.127	1.230
78.233	1.229
78.338	1.228
78.443	1.222
78.548	1.222
78.654	1.218
78.758	1.215
78.862	1.215
78.967	1.211
79.071	1.208
79.177	1.208
79.281	1.205
79.387	1.204
79.491	1.195
79.598	1.196
79.701	1.195
79.806	1.192
79.910	1.192
80.016	1.187
80.120	1.191
80.226	1.185
80.331	1.177
80.436	1.177
80.541	1.177
80.646	1.175
80.751	1.174
80.855	1.169
80.960	1.164
81.065	1.163
81.169	1.163
81.274	1.155
81.380	1.159
81.484	1.157
81.589	1.151
81.693	1.152
81.798	1.146
81.903	1.144
82.009	1.140
82.113	1.142
82.219	1.139
82.323	1.138
82.428	1.134
82.534	1.128
82.639	1.133
82.744	1.126
82.849	1.122
82.954	1.121
83.059	1.119
83.164	1.115
83.269	1.115
83.373	1.112
83.479	1.110
83.584	1.113
83.689	1.105
83.794	1.107
83.899	1.101
84.004	1.099
84.109	1.095
84.214	1.094
84.320	1.093
84.424	1.092
84.530	1.088
84.636	1.088
84.742	1.083
84.847	1.082
84.951	1.077
85.057	1.078
85.161	1.074
85.267	1.073
85.373	1.070
85.479	1.062
85.584	1.063
85.689	1.062
85.793	1.059
85.897	1.056
86.002	1.055
86.107	1.053
86.212	1.051
86.317	1.050
86.421	1.041
86.527	1.042
86.631	1.039
86.736	1.034
86.841	1.035
86.947	1.033
87.052	1.030
87.157	1.029
87.262	1.024
87.367	1.021
87.473	1.021
87.577	1.021
87.682	1.016
87.787	1.016
87.892	1.012
87.996	1.010
88.101	1.007
88.206	1.006
88.311	1.004
88.417	1.002
88.521	1.000
88.626	0.996
88.731	0.996
88.835	0.993
88.940	0.992
89.043	0.988
89.147	0.988
89.254	0.990
89.358	0.983
89.464	0.979
89.570	0.978
89.674	0.974
89.779	0.969
89.884	0.970
89.989	0.969
90.094	0.968
90.199	0.964
90.304	0.967
90.409	0.963
90.514	0.956
90.619	0.955
90.724	0.953
90.829	0.953
90.933	0.952
91.038	0.949
91.144	0.946
91.249	0.945
91.354	0.940
91.458	0.938
91.564	0.936
91.670	0.934
91.776	0.931
91.882	0.927
91.989	0.926
92.094	0.924
92.200	0.919
92.305	0.918
92.411	0.915
92.515	0.915
92.620	0.914
92.725	0.912
92.829	0.906
92.934	0.904
93.038	0.905
93.144	0.903
93.249	0.899
93.353	0.897
93.459	0.895
93.564	0.898
93.669	0.896
93.774	0.895
93.879	0.890
93.984	0.887
94.089	0.886
94.195	0.880
94.300	0.878
94.406	0.877
