Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
299.23	40.94	40.47	497.06
300.23	41.06	40.65	497.06
301.23	41.19	40.84	495.54
302.23	41.36	41.06	495.54
303.23	41.52	41.19	495.54
304.23	41.71	41.38	495.54
305.23	41.85	41.51	495.54
306.23	42.00	41.61	495.54
307.23	42.12	41.73	503.18
308.23	42.23	41.83	495.54
309.23	42.38	42.01	497.06
310.23	42.50	42.17	497.06
311.23	42.67	42.33	497.06
312.23	42.86	42.46	495.54
313.23	43.05	42.64	495.54
314.23	43.17	42.75	495.54
315.23	43.32	42.92	497.06
316.23	43.46	43.07	495.54
317.23	43.57	43.21	495.54
318.23	43.74	43.42	495.54
319.23	43.82	43.52	495.54
320.23	43.90	43.67	497.06
321.23	44.06	43.83	495.54
322.23	44.21	44.02	494.01
323.23	44.35	44.17	495.54
324.23	44.50	44.26	495.54
325.23	44.65	44.38	495.54
326.23	44.82	44.49	495.54
327.23	44.95	44.60	495.54
328.23	45.10	44.75	497.06
329.23	45.25	44.89	495.54
330.23	45.36	45.01	495.54
331.23	45.54	45.15	495.54
332.23	45.72	45.29	497.06
333.23	45.86	45.44	495.54
334.23	46.00	45.60	497.06
335.23	46.10	45.72	495.54
336.23	46.25	45.85	494.01
337.23	46.38	46.03	495.54
338.23	46.54	46.17	497.06
339.23	46.68	46.31	495.54
340.23	46.84	46.50	497.06
341.23	46.99	46.58	494.01
342.23	47.12	46.66	497.06
343.23	47.32	46.82	495.54
344.23	47.38	46.96	495.54
345.23	47.54	47.14	498.59
346.23	47.62	47.30	497.06
347.23	47.78	47.44	497.06
348.23	47.95	47.58	495.54
349.23	48.08	47.63	495.54
350.23	48.17	47.74	495.54
351.23	48.36	47.91	504.70
352.23	48.42	48.02	495.54
353.23	48.57	48.19	495.54
354.23	48.67	48.36	497.06
355.23	48.75	48.54	495.54
356.23	48.96	48.73	500.12
357.23	49.08	48.84	497.06
358.23	49.22	48.95	495.54
359.23	49.40	49.13	495.54
360.23	49.54	49.23	495.54
361.23	49.69	49.35	497.06
362.23	49.86	49.48	495.54
363.23	50.04	49.64	495.54
364.23	50.21	49.76	495.54
365.23	50.34	49.91	495.54
366.23	50.49	50.12	495.54
367.23	50.60	50.26	495.54
368.23	50.74	50.42	495.54
369.23	50.93	50.60	495.54
370.23	51.06	50.72	497.06
371.23	51.22	50.89	494.01
372.23	51.30	51.01	497.06
373.23	51.43	51.17	497.06
374.23	51.60	51.35	495.54
375.23	51.73	51.53	495.54
376.23	51.86	51.66	495.54
377.23	51.99	51.77	495.54
378.23	52.15	51.90	495.54
379.23	52.30	51.97	495.54
380.23	52.46	52.06	497.06
381.23	52.60	52.18	495.54
382.23	52.73	52.28	495.54
383.23	52.88	52.41	495.54
384.23	53.00	52.56	495.54
385.23	53.13	52.71	497.06
386.23	53.22	52.82	495.54
387.23	53.35	52.92	495.54
388.23	53.55	53.07	495.54
389.23	53.69	53.19	497.06
390.23	53.81	53.34	495.54
391.23	53.98	53.54	495.54
392.23	54.11	53.68	495.54
393.23	54.23	53.84	495.54
394.23	54.38	53.97	497.06
395.23	54.57	54.09	495.54
396.23	54.71	54.18	495.54
397.23	54.88	54.31	497.06
398.23	55.04	54.49	495.54
399.23	55.19	54.68	495.54
400.23	55.27	54.81	495.54
401.23	55.40	54.97	495.54
402.23	55.52	55.16	495.54
403.23	55.70	55.35	495.54
404.23	55.88	55.49	497.06
405.23	56.02	55.64	497.06
406.23	56.15	55.71	495.54
407.23	56.30	55.81	506.23
408.23	56.47	55.96	495.54
409.23	56.55	55.99	495.54
410.23	56.70	56.09	495.54
411.23	56.83	56.19	495.54
412.23	57.02	56.26	495.54
413.23	57.16	56.34	495.54
414.23	57.36	56.52	495.54
415.23	57.47	56.67	495.54
416.23	57.57	56.83	495.54
417.23	57.65	57.02	495.54
418.23	57.77	57.21	495.54
419.23	57.86	57.36	497.06
420.23	58.00	57.50	497.06
421.23	58.19	57.68	495.54
422.23	58.33	57.84	495.54
423.23	58.48	58.02	495.54
424.23	58.60	58.16	495.54
425.23	58.75	58.36	507.76
426.23	58.86	58.51	495.54
427.23	58.93	58.60	497.06
428.23	59.05	58.74	495.54
429.23	59.19	58.84	498.59
430.23	59.31	58.95	495.54
431.23	59.45	59.10	495.54
432.23	59.61	59.21	495.54
433.23	59.79	59.32	492.48
434.23	59.95	59.44	495.54
435.23	60.07	59.58	495.54
436.23	60.26	59.75	495.54
437.23	60.42	59.87	495.54
438.23	60.58	60.02	495.54
439.23	60.76	60.18	497.06
440.23	60.88	60.36	495.54
441.23	61.03	60.54	495.54
442.23	61.12	60.67	495.54
443.23	61.28	60.81	495.54
444.23	61.42	60.94	495.54
445.23	61.55	61.05	495.54
446.23	61.66	61.18	495.54
447.23	61.79	61.29	497.06
448.23	61.91	61.46	494.01
449.23	62.06	61.58	497.06
450.23	62.16	61.71	495.54
451.23	62.27	61.85	495.54
452.23	62.36	61.95	495.54
453.23	62.49	62.06	495.54
454.23	62.61	62.21	495.54
455.23	62.80	62.36	497.06
456.23	62.96	62.53	497.06
457.23	63.09	62.68	492.48
458.23	63.25	62.80	492.48
459.23	63.46	62.92	495.54
460.23	63.70	63.03	495.54
461.23	63.84	63.14	497.06
462.23	63.92	63.24	495.54
463.23	64.02	63.38	495.54
464.23	64.13	63.53	495.54
465.23	64.21	63.60	497.06
466.23	64.33	63.73	495.54
467.23	64.48	63.87	497.06
468.23	64.55	63.96	497.06
469.23	64.70	64.11	495.54
470.23	64.79	64.24	495.54
471.23	64.94	64.45	495.54
472.23	65.06	64.56	495.54
473.23	65.22	64.71	495.54
474.23	65.38	64.86	495.54
475.23	65.49	64.96	497.06
476.23	65.74	65.07	497.06
477.23	65.92	65.19	497.06
478.23	66.06	65.30	495.54
479.23	66.20	65.48	495.54
480.23	66.32	65.66	495.54
481.23	66.41	65.77	495.54
482.23	66.55	65.91	495.54
483.23	66.70	66.04	497.06
484.23	66.84	66.18	495.54
485.23	66.98	66.37	495.54
486.23	67.08	66.52	495.54
487.23	67.20	66.69	497.06
488.23	67.26	66.80	498.59
489.23	67.40	66.94	495.54
490.23	67.51	67.02	498.59
491.23	67.66	67.17	497.06
492.23	67.77	67.33	497.06
493.23	67.89	67.46	495.54
494.23	68.02	67.62	495.54
495.23	68.18	67.74	497.06
496.23	68.34	67.85	495.54
497.23	68.50	67.99	495.54
498.23	68.66	68.16	498.59
499.23	68.80	68.36	503.18
500.23	68.94	68.47	495.54
501.23	69.04	68.58	497.06
502.23	69.09	68.71	495.54
503.23	69.22	68.80	497.06
504.23	69.32	68.87	497.06
505.23	69.49	68.96	497.06
506.23	69.63	69.05	498.59
507.23	69.79	69.18	495.54
508.23	69.89	69.22	495.54
509.23	70.06	69.36	497.06
510.23	70.15	69.44	495.54
511.23	70.28	69.63	504.70
512.23	70.39	69.79	495.54
513.23	70.48	69.91	495.54
514.23	70.58	70.14	495.54
515.23	70.68	70.27	495.54
516.23	70.79	70.37	495.54
517.23	70.93	70.51	495.54
518.23	71.10	70.63	495.54
519.23	71.23	70.73	495.54
520.23	71.39	70.86	495.54
521.23	71.45	70.91	495.54
522.23	71.58	71.03	341.20
523.23	71.72	71.18	3.51
524.23	71.81	71.33	3.51
