Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
115.65	19.73	19.70	749.19
116.65	19.72	19.70	749.19
117.65	19.72	19.72	749.19
118.65	19.71	19.68	750.72
119.65	19.71	19.69	749.19
120.65	19.72	19.70	752.24
121.65	19.74	19.72	749.19
122.65	19.70	19.66	749.19
123.65	19.71	19.68	749.19
124.65	19.72	19.69	749.19
125.65	19.70	19.66	749.19
126.65	19.71	19.70	749.19
127.65	19.73	19.70	749.19
128.65	19.71	19.69	749.19
129.65	19.70	19.67	749.19
130.65	19.71	19.71	749.19
131.65	19.69	19.68	750.72
132.65	19.74	19.68	749.19
133.65	19.68	19.64	750.72
134.65	19.69	19.68	747.66
135.65	19.68	19.64	749.19
136.65	19.69	19.66	749.19
137.65	19.67	19.66	749.19
138.65	19.72	19.66	749.19
139.65	19.70	19.68	749.19
140.65	19.66	19.66	749.19
141.65	19.71	19.68	749.19
142.65	19.67	19.65	750.72
143.65	19.67	19.62	749.19
144.65	19.71	19.69	749.19
145.65	19.67	19.64	749.19
146.65	19.72	19.69	743.08
147.65	19.65	19.63	750.72
148.65	19.69	19.64	749.19
149.65	19.69	19.65	750.72
150.65	19.67	19.66	749.19
151.65	19.68	19.63	749.19
152.65	19.67	19.64	749.19
153.65	19.67	19.65	749.19
154.65	19.64	19.64	749.19
155.65	19.68	19.68	749.19
156.65	19.66	19.64	749.19
157.65	19.65	19.64	749.19
158.65	19.71	19.68	749.19
159.65	19.70	19.64	749.19
160.65	19.63	19.63	749.19
161.65	19.68	19.63	750.72
162.65	19.67	19.62	749.19
163.65	19.69	19.65	750.72
164.65	19.68	19.67	749.19
165.65	19.69	19.65	749.19
166.65	19.67	19.64	749.19
167.65	19.68	19.67	755.30
168.65	19.73	19.68	749.19
169.65	19.71	19.64	749.19
170.65	19.69	19.67	749.19
171.65	19.69	19.69	749.19
172.65	19.64	19.64	749.19
173.65	19.66	19.64	749.19
174.65	19.67	19.68	749.19
175.65	19.66	19.64	749.19
176.65	19.68	19.63	749.19
177.65	19.67	19.65	749.19
178.65	19.69	19.66	749.19
179.65	19.70	19.66	749.19
180.65	19.66	19.64	749.19
181.65	19.70	19.66	749.19
182.65	19.68	19.65	750.72
183.65	19.68	19.65	749.19
184.65	19.65	19.62	749.19
185.65	19.68	19.64	749.19
186.65	19.67	19.65	749.19
187.65	19.65	19.61	749.19
188.65	19.65	19.62	749.19
189.65	19.67	19.66	749.19
190.65	19.69	19.64	750.72
191.65	19.68	19.62	749.19
192.65	19.67	19.64	749.19
193.65	19.69	19.66	750.72
194.65	19.67	19.65	749.19
195.65	19.68	19.65	749.19
196.65	19.69	19.65	743.08
197.65	19.68	19.64	749.19
198.65	19.63	19.62	749.19
199.65	19.69	19.66	749.19
200.65	19.68	19.66	749.19
201.65	19.66	19.61	749.19
202.65	19.67	19.64	749.19
203.65	19.70	19.66	749.19
204.65	19.70	19.67	749.19
205.65	19.67	19.65	749.19
206.65	19.67	19.63	749.19
207.65	19.66	19.62	749.19
208.65	19.67	19.62	750.72
209.65	19.65	19.61	749.19
210.65	19.71	19.68	749.19
211.65	19.69	19.66	750.72
212.65	19.70	19.66	749.19
213.65	19.65	19.62	749.19
214.65	19.69	19.66	749.19
215.65	19.66	19.63	747.66
216.65	19.64	19.61	749.19
217.65	19.67	19.64	747.66
218.65	19.68	19.64	749.19
219.65	19.68	19.63	749.19
220.65	19.68	19.65	749.19
221.65	19.68	19.62	750.72
222.65	19.65	19.63	750.72
223.65	19.65	19.64	749.19
224.65	19.65	19.64	753.77
225.65	19.63	19.61	749.19
226.65	19.66	19.63	749.19
227.65	19.62	19.62	749.19
228.65	19.68	19.66	749.19
229.65	19.69	19.66	750.72
230.65	19.66	19.64	749.19
231.65	19.63	19.62	749.19
232.65	19.67	19.61	749.19
233.65	19.65	19.62	749.19
234.65	19.65	19.60	749.19
235.65	19.69	19.65	749.19
236.65	19.65	19.62	749.19
237.65	19.64	19.63	747.66
238.65	19.67	19.67	749.19
239.65	19.70	19.64	749.19
240.65	19.69	19.65	749.19
241.65	19.68	19.61	749.19
242.65	19.64	19.65	749.19
243.65	19.67	19.62	749.19
244.65	19.68	19.61	749.19
245.65	19.64	19.62	749.19
246.65	19.67	19.64	749.19
247.65	19.70	19.63	749.19
248.65	19.66	19.61	749.19
249.65	19.73	19.67	747.66
250.65	19.74	19.67	749.19
251.65	19.74	19.64	749.19
252.65	19.74	19.65	749.19
253.65	19.80	19.70	750.72
254.65	19.78	19.68	750.72
255.65	19.84	19.76	747.66
256.65	19.85	19.74	749.19
257.65	19.90	19.79	749.19
258.65	19.93	19.83	750.72
259.65	19.94	19.85	750.72
260.65	19.96	19.88	749.19
261.65	19.99	19.92	749.19
262.65	20.05	19.95	749.19
263.65	20.10	20.02	749.19
264.65	20.15	20.03	749.19
265.65	20.20	20.07	749.19
266.65	20.22	20.08	749.19
267.65	20.28	20.12	750.72
268.65	20.29	20.15	749.19
269.65	20.33	20.21	750.72
270.65	20.39	20.25	747.66
271.65	20.41	20.22	749.19
272.65	20.51	20.33	749.19
273.65	20.51	20.35	749.19
274.65	20.57	20.39	749.19
275.65	20.62	20.44	744.60
276.65	20.70	20.50	746.13
277.65	20.69	20.49	749.19
278.65	20.77	20.58	749.19
279.65	20.82	20.63	749.19
280.65	20.89	20.71	749.19
281.65	20.91	20.71	740.02
282.65	20.99	20.81	749.19
283.65	21.05	20.84	749.19
284.65	21.09	20.87	749.19
285.65	21.16	20.90	749.19
286.65	21.22	21.01	749.19
287.65	21.30	21.09	749.19
288.65	21.37	21.16	749.19
289.65	21.42	21.27	749.19
290.65	21.49	21.35	749.19
291.65	21.58	21.39	749.19
292.65	21.61	21.46	749.19
293.65	21.70	21.46	749.19
294.65	21.78	21.54	749.19
295.65	21.84	21.57	749.19
296.65	21.90	21.64	749.19
297.65	22.00	21.71	749.19
298.65	22.10	21.78	749.19
299.65	22.13	21.84	750.72
300.65	22.23	21.88	750.72
301.65	22.31	21.98	750.72
302.65	22.48	22.10	749.19
303.65	22.50	22.14	749.19
304.65	22.57	22.20	750.72
305.65	22.65	22.28	749.19
306.65	22.74	22.37	749.19
307.65	22.84	22.48	750.72
308.65	22.91	22.58	750.72
309.65	22.99	22.64	749.19
310.65	23.09	22.73	749.19
311.65	23.19	22.89	750.72
312.65	23.30	23.00	750.72
313.65	23.37	23.05	750.72
314.65	23.49	23.15	749.19
315.65	23.57	23.22	749.19
316.65	23.67	23.33	749.19
317.65	23.76	23.41	750.72
318.65	23.86	23.52	749.19
319.65	24.00	23.67	749.19
320.65	24.12	23.77	749.19
321.65	24.25	23.85	749.19
322.65	24.32	23.93	749.19
323.65	24.49	24.08	746.13
324.65	24.58	24.14	749.19
325.65	24.71	24.28	750.72
326.65	24.83	24.44	749.19
327.65	24.95	24.55	749.19
328.65	25.03	24.64	749.19
329.65	25.20	24.80	749.19
330.65	25.33	24.93	749.19
331.65	25.50	25.05	736.96
332.65	25.61	25.16	749.19
333.65	25.75	25.26	749.19
334.65	25.90	25.43	750.72
335.65	26.06	25.54	749.19
336.65	26.19	25.64	749.19
337.65	26.28	25.72	749.19
338.65	26.46	25.87	749.19
339.65	26.64	26.07	749.19
340.65	26.80	26.23	749.19
341.65	26.92	26.40	749.19
342.65	27.09	26.58	747.66
343.65	27.23	26.66	749.19
344.65	27.38	26.75	749.19
345.65	27.53	26.87	749.19
346.65	27.67	27.02	750.72
347.65	27.80	27.15	750.72
348.65	27.95	27.35	749.19
349.65	28.10	27.52	750.72
350.65	28.24	27.64	749.19
351.65	28.41	27.80	749.19
352.65	28.54	28.02	749.19
353.65	28.71	28.22	749.19
354.65	28.85	28.38	750.72
355.65	29.04	28.55	749.19
356.65	29.16	28.74	749.19
357.65	29.31	28.85	749.19
358.65	29.49	28.98	749.19
359.65	29.65	29.09	750.72
360.65	29.76	29.19	749.19
361.65	29.95	29.35	749.19
362.65	30.10	29.50	749.19
363.65	30.23	29.66	749.19
364.65	30.35	29.84	750.72
365.65	30.55	30.02	749.19
366.65	30.77	30.21	750.72
367.65	30.84	30.33	750.72
368.65	31.01	30.56	749.19
369.65	31.18	30.71	749.19
370.65	31.28	30.85	749.19
371.65	31.48	31.04	752.24
372.65	31.63	31.14	749.19
373.65	31.82	31.26	749.19
374.65	31.98	31.41	749.19
375.65	32.07	31.50	750.72
376.65	32.25	31.69	749.19
377.65	32.39	31.80	749.19
378.65	32.58	31.97	749.19
379.65	32.73	32.14	749.19
380.65	32.90	32.26	750.72
381.65	33.04	32.42	749.19
382.65	33.22	32.62	749.19
383.65	33.36	32.85	747.66
384.65	33.51	32.97	750.72
385.65	33.65	33.15	749.19
386.65	33.84	33.34	749.19
387.65	34.00	33.52	749.19
388.65	34.14	33.63	755.30
389.65	34.29	33.81	749.19
390.65	34.47	34.00	749.19
391.65	34.62	34.15	749.19
392.65	34.76	34.27	749.19
393.65	34.89	34.39	750.72
394.65	35.07	34.56	749.19
395.65	35.19	34.73	749.19
396.65	35.42	34.93	749.19
397.65	35.53	35.08	749.19
398.65	35.68	35.26	747.66
399.65	35.82	35.39	755.30
400.65	36.02	35.55	749.19
401.65	36.12	35.66	749.19
402.65	36.30	35.85	749.19
403.65	36.44	35.95	749.19
404.65	36.60	36.06	750.72
405.65	36.71	36.21	749.19
406.65	36.88	36.38	749.19
407.65	37.05	36.52	749.19
408.65	37.19	36.65	747.66
409.65	37.36	36.82	749.19
410.65	37.53	36.97	749.19
411.65	37.68	37.13	749.19
412.65	37.86	37.26	746.13
413.65	37.99	37.44	749.19
414.65	38.10	37.54	750.72
415.65	38.34	37.73	749.19
416.65	38.45	37.82	749.19
417.65	38.58	37.91	741.55
418.65	38.75	38.08	750.72
419.65	38.91	38.20	749.19
420.65	39.07	38.30	749.19
421.65	39.22	38.49	749.19
422.65	39.36	38.66	749.19
423.65	39.51	38.83	749.19
424.65	39.60	38.96	749.19
425.65	39.77	39.15	749.19
426.65	39.94	39.32	749.19
427.65	40.04	39.45	749.19
428.65	40.23	39.63	747.66
429.65	40.38	39.79	749.19
430.65	40.58	39.96	749.19
431.65	40.75	40.12	749.19
432.65	40.84	40.21	747.66
433.65	40.98	40.35	749.19
434.65	41.16	40.53	749.19
435.65	41.28	40.69	749.19
436.65	41.44	40.84	750.72
437.65	41.60	41.05	749.19
438.65	41.76	41.24	749.19
439.65	41.89	41.38	750.72
440.65	42.02	41.55	750.72
441.65	42.22	41.80	749.19
442.65	42.41	41.97	747.66
443.65	42.54	42.09	755.30
444.65	42.70	42.27	749.19
445.65	42.83	42.36	749.19
446.65	42.97	42.48	749.19
447.65	43.10	42.60	749.19
448.65	43.29	42.71	749.19
449.65	43.40	42.80	749.19
450.65	43.60	42.99	750.72
451.65	43.74	43.13	749.19
452.65	43.84	43.34	749.19
453.65	44.02	43.51	750.72
454.65	44.15	43.63	749.19
455.65	44.28	43.80	749.19
456.65	44.42	43.93	749.19
457.65	44.58	44.07	749.19
458.65	44.68	44.16	749.19
459.65	44.84	44.25	749.19
460.65	44.99	44.41	749.19
461.65	45.09	44.52	749.19
462.65	45.22	44.63	749.19
463.65	45.37	44.77	749.19
464.65	45.49	44.92	749.19
465.65	45.60	45.02	749.19
466.65	45.75	45.15	750.72
467.65	45.86	45.31	750.72
468.65	46.00	45.48	749.19
469.65	46.11	45.60	744.60
470.65	46.26	45.72	747.66
471.65	46.41	45.87	750.72
472.65	46.50	46.00	749.19
473.65	46.65	46.13	749.19
474.65	46.76	46.27	749.19
475.65	46.85	46.36	749.19
476.65	47.02	46.56	750.72
477.65	47.18	46.74	750.72
478.65	47.29	46.80	749.19
479.65	47.41	46.91	750.72
480.65	47.56	47.04	749.19
481.65	47.69	47.14	744.60
482.65	47.77	47.24	749.19
483.65	47.87	47.37	750.72
484.65	48.02	47.52	749.19
485.65	48.19	47.66	749.19
486.65	48.32	47.77	749.19
487.65	48.47	47.91	749.19
488.65	48.57	47.98	750.72
489.65	48.73	48.13	749.19
490.65	48.85	48.26	747.66
491.65	48.94	48.42	756.83
492.65	49.12	48.56	749.19
493.65	49.25	48.66	749.19
494.65	49.33	48.75	752.24
495.65	49.48	48.91	749.19
496.65	49.64	49.06	749.19
497.65	49.77	49.19	750.72
498.65	49.85	49.27	749.19
499.65	50.02	49.44	749.19
500.65	50.15	49.63	749.19
501.65	50.30	49.78	750.72
502.65	50.42	49.86	749.19
503.65	50.54	49.98	749.19
504.65	50.68	50.09	749.19
505.65	50.83	50.18	750.72
506.65	50.94	50.30	749.19
507.65	51.10	50.43	749.19
508.65	51.21	50.53	749.19
509.65	51.34	50.66	749.19
510.65	51.50	50.87	747.66
511.65	51.60	51.03	749.19
512.65	51.76	51.20	749.19
513.65	51.85	51.37	750.72
514.65	51.97	51.49	749.19
515.65	52.09	51.63	747.66
516.65	52.20	51.71	749.19
517.65	52.35	51.83	749.19
518.65	52.53	52.01	749.19
519.65	52.61	52.12	747.66
520.65	52.77	52.28	749.19
521.65	52.90	52.34	749.19
522.65	53.03	52.46	749.19
523.65	53.15	52.59	749.19
524.65	53.29	52.70	749.19
525.65	53.42	52.84	749.19
526.65	53.54	52.97	749.19
527.65	53.67	53.10	749.19
528.65	53.80	53.24	749.19
529.65	53.97	53.43	750.72
530.65	54.12	53.55	749.19
531.65	54.21	53.69	749.19
532.65	54.34	53.82	749.19
533.65	54.50	53.92	747.66
534.65	54.60	54.01	750.72
535.65	54.75	54.14	749.19
536.65	54.89	54.29	749.19
537.65	55.06	54.47	749.19
538.65	55.17	54.59	749.19
539.65	55.33	54.75	749.19
540.65	55.40	54.83	749.19
541.65	55.54	54.97	749.19
542.65	55.70	55.13	749.19
543.65	55.83	55.30	749.19
544.65	55.92	55.35	750.72
545.65	56.11	55.50	750.72
546.65	56.20	55.56	749.19
547.65	56.38	55.74	749.19
548.65	56.51	55.86	749.19
549.65	56.58	55.94	750.72
550.65	56.73	56.10	749.19
551.65	56.86	56.19	749.19
552.65	57.02	56.31	749.19
553.65	57.12	56.40	749.19
554.65	57.24	56.54	750.72
555.65	57.37	56.70	749.19
556.65	57.51	56.88	750.72
557.65	57.63	57.02	749.19
558.65	57.75	57.19	749.19
559.65	57.88	57.32	749.19
560.65	58.02	57.47	749.19
561.65	58.16	57.60	749.19
562.65	58.27	57.69	749.19
563.65	58.42	57.82	749.19
564.65	58.56	57.98	749.19
565.65	58.68	58.10	749.19
566.65	58.79	58.31	750.72
567.65	58.89	58.39	750.72
568.65	59.04	58.55	749.19
569.65	59.19	58.64	747.66
570.65	59.30	58.75	749.19
571.65	59.47	58.89	749.19
572.65	59.57	59.00	749.19
573.65	59.73	59.16	749.19
574.65	59.85	59.31	749.19
575.65	59.99	59.43	749.19
576.65	60.10	59.55	749.19
577.65	60.23	59.70	750.72
578.65	60.35	59.83	749.19
579.65	60.48	59.98	749.19
580.65	60.63	60.10	750.72
581.65	60.71	60.21	749.19
582.65	60.90	60.34	749.19
583.65	60.97	60.49	749.19
584.65	61.10	60.59	749.19
585.65	61.24	60.71	749.19
586.65	61.38	60.80	750.72
587.65	61.54	60.94	749.19
588.65	61.69	61.00	749.19
589.65	61.81	61.09	752.24
590.65	61.90	61.21	749.19
591.65	62.05	61.34	749.19
592.65	62.16	61.49	749.19
593.65	62.34	61.65	749.19
594.65	62.42	61.81	747.66
595.65	62.57	61.94	749.19
596.65	62.69	62.11	749.19
597.65	62.82	62.22	749.19
598.65	62.91	62.35	749.19
599.65	63.05	62.48	749.19
600.65	63.19	62.57	749.19
601.65	63.29	62.69	749.19
602.65	63.44	62.78	749.19
603.65	63.63	62.93	749.19
604.65	63.76	63.03	749.19
605.65	63.85	63.16	749.19
606.65	63.96	63.29	749.19
607.65	64.07	63.41	749.19
608.65	64.16	63.50	749.19
609.65	64.32	63.70	750.72
610.65	64.44	63.82	750.72
611.65	64.55	63.97	747.66
612.65	64.69	64.10	749.19
613.65	64.79	64.23	749.19
614.65	64.95	64.35	749.19
615.65	65.02	64.45	749.19
616.65	65.19	64.57	750.72
617.65	65.31	64.70	749.19
618.65	65.39	64.83	750.72
619.65	65.57	64.99	749.19
620.65	65.66	65.12	749.19
621.65	65.79	65.21	749.19
622.65	65.94	65.36	749.19
623.65	66.10	65.52	750.72
624.65	66.18	65.63	749.19
625.65	66.32	65.73	749.19
626.65	66.40	65.82	749.19
627.65	66.55	65.99	749.19
628.65	66.67	66.08	749.19
629.65	66.78	66.15	749.19
630.65	66.93	66.32	744.60
631.65	67.06	66.50	747.66
632.65	67.18	66.64	749.19
633.65	67.32	66.80	749.19
634.65	67.41	66.95	749.19
635.65	67.53	67.07	750.72
636.65	67.64	67.18	749.19
637.65	67.76	67.31	749.19
638.65	67.93	67.44	750.72
639.65	68.00	67.53	749.19
640.65	68.10	67.66	749.19
641.65	68.30	67.78	749.19
642.65	68.39	67.90	750.72
643.65	68.48	67.98	749.19
644.65	68.65	68.11	747.66
645.65	68.78	68.18	749.19
646.65	68.87	68.27	749.19
647.65	69.00	68.37	749.19
648.65	69.11	68.48	749.19
649.65	69.26	68.62	750.72
650.65	69.35	68.71	749.19
651.65	69.48	68.82	749.19
652.65	69.61	69.02	749.19
653.65	69.74	69.13	749.19
654.65	69.83	69.28	749.19
655.65	69.93	69.39	744.60
656.65	70.07	69.53	749.19
657.65	70.18	69.63	749.19
658.65	70.34	69.79	749.19
659.65	70.39	69.89	749.19
660.65	70.53	70.04	747.66
661.65	70.66	70.14	749.19
662.65	70.78	70.17	749.19
663.65	70.90	70.28	651.39
664.65	70.97	70.33	289.25
665.65	71.07	70.47	3.51
666.65	71.22	70.63	3.51
667.65	71.28	70.74	3.51
668.65	71.43	70.90	3.51
669.65	71.53	71.01	3.51
670.65	71.62	71.07	1.98
671.65	71.73	71.10	3.51
672.65	71.90	71.16	3.51
673.65	71.95	71.17	3.51
674.65	72.06	71.21	3.51
675.65	72.14	71.24	3.51
676.65	72.12	71.24	3.51
677.65	72.20	71.27	3.51
678.65	72.28	71.28	3.51
679.65	72.35	71.29	3.51
680.65	72.44	71.30	3.51
681.65	72.45	71.30	3.51
682.65	72.53	71.32	1.98
683.65	72.56	71.29	3.51
684.65	72.59	71.29	3.51
685.65	72.55	71.28	3.51
686.65	72.61	71.31	3.51
687.65	72.60	71.27	3.51
688.65	72.66	71.32	3.51
689.65	72.72	71.37	3.51
690.65	72.74	71.38	3.51
691.65	72.74	71.48	3.51
692.65	72.70	71.51	3.51
693.65	72.66	71.50	3.51
694.65	72.65	71.44	3.51
695.65	72.69	71.47	3.51
696.65	72.74	71.48	3.51
697.65	72.73	71.48	3.51
698.65	72.76	71.46	3.51
699.65	72.76	71.48	3.51
700.65	72.71	71.48	3.51
701.65	72.74	71.49	3.51
702.65	72.75	71.54	3.51
703.65	72.75	71.56	3.51
704.65	72.78	71.55	3.51
705.65	72.81	71.57	3.51
706.65	72.76	71.53	3.51
707.65	72.75	71.54	3.51
708.65	72.76	71.54	3.51
709.65	72.77	71.54	1.98
710.65	72.79	71.54	3.51
711.65	72.80	71.57	3.51
712.65	72.77	71.58	3.51
713.65	72.76	71.61	3.51
714.65	72.76	71.64	3.51
715.65	72.75	71.71	3.51
716.65	72.72	71.77	3.51
717.65	72.72	71.81	3.51
718.65	72.72	71.83	3.51
719.65	72.75	71.85	3.51
720.65	72.77	71.92	3.51
721.65	72.75	71.96	3.51
722.65	72.75	71.98	3.51
723.65	72.76	72.02	3.51
724.65	72.78	72.01	3.51
725.65	72.74	71.96	3.51
726.65	72.72	71.94	3.51
727.65	72.71	71.93	3.51
728.65	72.68	71.93	3.51
729.65	72.72	71.95	1.98
730.65	72.73	71.96	3.51
731.65	72.70	71.95	3.51
732.65	72.69	71.94	1.98
733.65	72.65	71.91	1.98
734.65	72.65	71.91	1.98
735.65	72.64	71.92	3.51
736.65	72.67	71.94	3.51
737.65	72.67	71.93	3.51
738.65	72.67	71.93	3.51
739.65	72.64	71.98	3.51
740.65	72.64	71.97	1.98
741.65	72.67	72.04	3.51
742.65	72.65	72.05	3.51
743.65	72.66	72.12	3.51
744.65	72.65	72.11	3.51
745.65	72.64	72.14	1.98
746.65	72.62	72.14	1.98
747.65	72.63	72.18	3.51
748.65	72.60	72.20	3.51
749.65	72.63	72.24	3.51
750.65	72.62	72.23	3.51
751.65	72.61	72.18	3.51
752.65	72.63	72.18	3.51
753.65	72.62	72.16	1.98
754.65	72.64	72.18	3.51
755.65	72.63	72.12	3.51
756.65	72.64	72.18	3.51
757.65	72.62	72.15	3.51
758.65	72.59	72.16	3.51
759.65	72.55	72.17	3.51
760.65	72.58	72.24	3.51
761.65	72.53	72.25	3.51
762.65	72.55	72.29	3.51
763.65	72.55	72.29	1.98
764.65	72.52	72.28	3.51
765.65	72.52	72.29	3.51
766.65	72.53	72.26	3.51
767.65	72.53	72.29	3.51
768.65	72.48	72.28	3.51
769.65	72.47	72.33	3.51
770.65	72.47	72.35	3.51
771.65	72.49	72.38	3.51
772.65	72.46	72.35	3.51
773.65	72.48	72.34	3.51
774.65	72.49	72.33	3.51
775.65	72.48	72.28	3.51
776.65	72.48	72.24	3.51
777.65	72.47	72.23	3.51
778.65	72.45	72.21	3.51
779.65	72.50	72.24	1.98
780.65	72.48	72.20	3.51
781.65	72.41	72.18	3.51
782.65	72.44	72.21	3.51
783.65	72.45	72.20	3.51
784.65	72.45	72.21	3.51
785.65	72.43	72.22	3.51
786.65	72.43	72.22	3.51
787.65	72.40	72.20	1.98
788.65	72.42	72.25	3.51
789.65	72.43	72.24	3.51
790.65	72.43	72.27	3.51
791.65	72.43	72.26	3.51
792.65	72.43	72.27	1.98
793.65	72.45	72.29	3.51
794.65	72.45	72.32	3.51
795.65	72.46	72.30	3.51
796.65	72.45	72.30	3.51
797.65	72.41	72.27	3.51
798.65	72.43	72.28	3.51
799.65	72.36	72.23	3.51
800.65	72.37	72.27	3.51
801.65	72.33	72.22	1.98
802.65	72.34	72.23	3.51
803.65	72.32	72.20	3.51
804.65	72.32	72.16	3.51
805.65	72.31	72.18	3.51
806.65	72.37	72.20	3.51
807.65	72.32	72.15	3.51
808.65	72.30	72.13	3.51
809.65	72.33	72.17	3.51
810.65	72.32	72.15	3.51
811.65	72.31	72.17	1.98
812.65	72.31	72.16	3.51
813.65	72.32	72.17	3.51
814.65	72.29	72.12	3.51
815.65	72.33	72.15	3.51
816.65	72.33	72.14	3.51
817.65	72.31	72.10	3.51
818.65	72.32	72.11	3.51
819.65	72.31	72.08	3.51
820.65	72.30	72.06	3.51
821.65	72.30	72.09	3.51
822.65	72.26	72.05	3.51
823.65	72.24	72.05	3.51
824.65	72.21	72.03	3.51
825.65	72.20	72.07	3.51
826.65	72.20	72.09	3.51
827.65	72.20	72.12	3.51
828.65	72.19	72.13	3.51
829.65	72.13	72.12	3.51
830.65	72.14	72.12	3.51
831.65	72.12	72.17	3.51
832.65	72.16	72.20	3.51
833.65	72.11	72.16	3.51
834.65	72.16	72.23	1.98
835.65	72.15	72.23	1.98
836.65	72.14	72.23	3.51
837.65	72.11	72.21	3.51
838.65	72.14	72.23	3.51
839.65	72.11	72.19	3.51
840.65	72.10	72.19	3.51
841.65	72.08	72.16	3.51
842.65	72.03	72.09	1.98
843.65	72.07	72.10	3.51
844.65	72.07	72.07	3.51
845.65	72.05	72.01	3.51
846.65	72.00	71.99	3.51
847.65	71.97	71.98	1.98
848.65	71.94	71.97	3.51
849.65	71.96	71.95	3.51
850.65	71.96	71.92	5.04
851.65	72.00	71.93	3.51
852.65	71.99	71.87	3.51
853.65	72.04	71.88	3.51
854.65	72.04	71.86	3.51
855.65	72.08	71.86	3.51
856.65	72.08	71.87	3.51
857.65	72.08	71.88	3.51
858.65	72.01	71.84	3.51
859.65	72.01	71.83	3.51
860.65	71.99	71.83	3.51
861.65	71.97	71.84	3.51
862.65	71.94	71.79	3.51
863.65	71.96	71.87	1.98
864.65	71.98	71.88	3.51
865.65	71.96	71.91	3.51
866.65	72.00	71.94	3.51
867.65	71.96	71.93	3.51
868.65	71.95	71.95	1.98
869.65	71.97	71.96	3.51
870.65	71.96	71.97	3.51
871.65	72.01	71.95	3.51
872.65	71.96	71.93	3.51
873.65	71.95	71.89	3.51
874.65	71.91	71.86	3.51
875.65	71.92	71.86	3.51
876.65	71.86	71.84	1.98
877.65	71.86	71.82	1.98
878.65	71.85	71.78	1.98
879.65	71.87	71.77	3.51
880.65	71.88	71.76	3.51
881.65	71.91	71.77	3.51
882.65	71.94	71.79	3.51
883.65	71.92	71.75	3.51
884.65	71.93	71.76	3.51
885.65	71.96	71.79	3.51
886.65	71.93	71.75	1.98
887.65	71.93	71.76	3.51
888.65	71.94	71.76	3.51
889.65	71.93	71.78	3.51
890.65	71.93	71.80	3.51
891.65	71.94	71.78	3.51
892.65	71.92	71.82	3.51
893.65	71.94	71.82	3.51
894.65	71.86	71.79	3.51
895.65	71.87	71.83	3.51
896.65	71.85	71.82	3.51
897.65	71.85	71.82	3.51
898.65	71.84	71.80	3.51
