Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
384.15	57.60	57.04	750.72
385.15	57.75	57.12	750.72
386.15	57.87	57.23	750.72
387.15	58.00	57.29	750.72
388.15	58.13	57.43	749.19
389.15	58.27	57.59	750.72
390.15	58.41	57.78	750.72
391.15	58.57	57.92	750.72
392.15	58.73	58.11	750.72
393.15	58.85	58.23	750.72
394.15	59.01	58.40	750.72
395.15	59.14	58.58	750.72
396.15	59.29	58.74	752.24
397.15	59.45	58.87	750.72
398.15	59.55	58.96	750.72
399.15	59.68	59.12	750.72
400.15	59.82	59.19	750.72
401.15	60.01	59.35	750.72
402.15	60.09	59.43	749.19
403.15	60.23	59.58	750.72
404.15	60.37	59.73	755.30
405.15	60.48	59.85	750.72
406.15	60.68	59.99	750.72
407.15	60.80	60.14	749.19
408.15	60.92	60.25	750.72
409.15	61.03	60.40	749.19
410.15	61.21	60.54	753.77
411.15	61.34	60.68	749.19
412.15	61.47	60.80	750.72
413.15	61.58	60.93	750.72
414.15	61.75	61.09	750.72
415.15	61.91	61.24	750.72
416.15	62.01	61.33	750.72
417.15	62.16	61.46	750.72
418.15	62.26	61.60	750.72
419.15	62.41	61.84	750.72
420.15	62.55	61.99	750.72
421.15	62.66	62.15	750.72
422.15	62.84	62.28	750.72
423.15	62.95	62.38	750.72
424.15	63.15	62.55	750.72
425.15	63.24	62.64	750.72
426.15	63.39	62.78	750.72
427.15	63.52	62.92	750.72
428.15	63.61	63.05	750.72
429.15	63.77	63.24	750.72
430.15	63.92	63.37	750.72
431.15	64.05	63.50	750.72
432.15	64.18	63.63	750.72
433.15	64.33	63.76	750.72
434.15	64.43	63.93	749.19
435.15	64.62	64.07	750.72
436.15	64.75	64.24	750.72
437.15	64.86	64.35	750.72
438.15	65.02	64.48	750.72
439.15	65.18	64.60	750.72
440.15	65.28	64.72	750.72
441.15	65.41	64.79	750.72
442.15	65.55	64.92	750.72
443.15	65.69	65.08	750.72
444.15	65.81	65.21	750.72
445.15	65.96	65.40	750.72
446.15	66.07	65.47	750.72
447.15	66.20	65.59	747.66
448.15	66.30	65.74	750.72
449.15	66.45	65.83	750.72
450.15	66.60	66.01	750.72
451.15	66.75	66.12	750.72
452.15	66.85	66.23	750.72
453.15	66.98	66.38	750.72
454.15	67.13	66.55	750.72
455.15	67.26	66.70	750.72
456.15	67.37	66.80	750.72
457.15	67.53	66.95	750.72
458.15	67.64	67.04	750.72
459.15	67.79	67.21	750.72
460.15	67.90	67.32	750.72
461.15	67.99	67.44	750.72
462.15	68.19	67.65	744.60
463.15	68.30	67.79	749.19
464.15	68.44	67.94	750.72
465.15	68.61	68.05	750.72
466.15	68.72	68.16	750.72
467.15	68.84	68.28	750.72
468.15	68.96	68.41	749.19
469.15	69.12	68.51	750.72
470.15	69.26	68.67	750.72
471.15	69.39	68.80	750.72
472.15	69.51	68.93	756.83
473.15	69.64	69.05	750.72
474.15	69.77	69.15	750.72
475.15	69.92	69.26	750.72
476.15	70.01	69.43	750.72
477.15	70.21	69.57	750.72
478.15	70.26	69.64	750.72
479.15	70.43	69.83	750.72
480.15	70.57	69.99	749.19
481.15	70.67	70.12	750.72
482.15	70.80	70.26	750.72
483.15	70.90	70.39	750.72
484.15	71.05	70.48	688.07
