Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
68.08	28.26	28.21	498.59
69.07	28.33	28.26	498.59
70.05	28.42	28.27	498.59
71.04	28.57	28.35	494.01
72.04	28.66	28.38	497.06
73.04	28.75	28.45	497.06
74.03	28.80	28.53	497.06
75.03	28.81	28.64	497.06
76.03	28.87	28.74	498.59
77.03	28.89	28.81	500.12
78.03	28.96	28.88	495.54
79.02	29.05	28.93	498.59
80.02	29.12	29.00	498.59
81.02	29.19	29.02	497.06
82.02	29.29	29.08	498.59
83.01	29.41	29.12	498.59
84.01	29.48	29.20	497.06
85.01	29.61	29.28	497.06
86.00	29.68	29.36	498.59
87.00	29.77	29.50	497.06
87.99	29.89	29.60	497.06
88.99	30.02	29.70	497.06
89.99	30.13	29.83	498.59
90.97	30.22	29.94	498.59
91.97	30.30	30.08	497.06
92.96	30.38	30.16	498.59
93.94	30.49	30.26	510.82
94.93	30.58	30.36	495.54
95.93	30.69	30.42	497.06
96.91	30.75	30.50	498.59
97.91	30.81	30.55	497.06
98.91	30.97	30.68	498.59
99.91	31.12	30.82	498.59
100.91	31.23	30.93	497.06
101.90	31.35	31.03	497.06
102.89	31.50	31.17	498.59
103.89	31.67	31.31	497.06
104.89	31.81	31.41	498.59
105.89	31.90	31.53	498.59
106.88	32.05	31.65	497.06
107.86	32.16	31.75	498.59
108.85	32.26	31.86	498.59
109.85	32.33	31.97	498.59
110.85	32.44	32.12	498.59
111.85	32.55	32.24	497.06
112.85	32.66	32.36	497.06
113.85	32.80	32.47	497.06
114.84	33.01	32.64	497.06
115.83	33.16	32.75	497.06
116.82	33.28	32.87	498.59
117.82	33.36	32.98	498.59
118.82	33.54	33.12	498.59
119.81	33.65	33.19	497.06
120.82	33.77	33.32	497.06
121.82	33.89	33.45	497.06
122.82	34.02	33.66	497.06
123.82	34.18	33.86	490.95
124.82	34.34	34.01	498.59
125.81	34.51	34.17	497.06
126.82	34.67	34.27	497.06
127.81	34.79	34.36	498.59
128.82	34.96	34.50	498.59
129.82	35.14	34.65	498.59
130.82	35.25	34.78	498.59
131.82	35.41	34.93	500.12
132.82	35.55	35.15	498.59
133.82	35.65	35.30	498.59
134.81	35.84	35.50	498.59
135.82	36.00	35.65	497.06
136.82	36.23	35.79	498.59
137.82	36.43	35.99	497.06
138.82	36.59	36.15	497.06
139.82	36.74	36.29	497.06
140.82	36.94	36.46	497.06
141.82	37.15	36.63	497.06
142.82	37.31	36.75	497.06
143.82	37.44	36.87	497.06
144.82	37.64	37.05	500.12
145.82	37.81	37.19	497.06
146.82	38.00	37.44	500.12
147.81	38.17	37.59	498.59
148.82	38.33	37.72	497.06
149.82	38.47	37.91	498.59
150.82	38.60	38.06	497.06
151.82	38.70	38.22	498.59
152.82	38.81	38.34	498.59
153.82	38.98	38.53	498.59
154.82	39.13	38.63	498.59
155.82	39.33	38.80	490.95
156.82	39.50	38.98	498.59
157.82	39.60	39.11	498.59
158.82	39.76	39.28	498.59
159.82	39.85	39.44	498.59
160.82	39.99	39.64	497.06
161.82	40.06	39.77	497.06
162.82	40.28	39.93	497.06
163.82	40.44	40.08	498.59
164.82	40.61	40.22	497.06
165.82	40.80	40.42	497.06
166.82	40.91	40.60	498.59
167.82	41.07	40.72	497.06
168.81	41.23	40.84	498.59
169.82	41.35	40.96	497.06
170.82	41.51	41.09	497.06
171.82	41.69	41.26	497.06
172.82	41.86	41.43	498.59
173.82	42.04	41.63	497.06
174.82	42.17	41.76	498.59
175.82	42.27	41.92	498.59
176.82	42.49	42.09	498.59
177.82	42.66	42.26	497.06
178.82	42.81	42.38	497.06
179.82	42.97	42.51	497.06
180.82	43.14	42.64	498.59
181.82	43.33	42.76	497.06
182.82	43.51	42.93	497.06
183.82	43.64	43.05	498.59
184.82	43.74	43.20	497.06
185.82	43.86	43.36	498.59
186.82	44.01	43.53	490.95
187.82	44.15	43.64	497.06
188.82	44.31	43.78	495.54
189.82	44.49	43.90	494.01
190.82	44.66	44.03	498.59
191.82	44.76	44.13	498.59
192.82	44.91	44.33	495.54
193.82	45.02	44.52	497.06
194.82	45.16	44.67	497.06
195.82	45.33	44.84	498.59
196.82	45.54	44.98	498.59
197.82	45.64	45.05	498.59
198.82	45.78	45.15	497.06
199.82	45.93	45.31	497.06
200.82	46.05	45.39	498.59
201.82	46.15	45.45	497.06
202.82	46.26	45.59	498.59
203.82	46.42	45.81	490.95
204.82	46.61	46.01	490.95
205.82	46.73	46.18	497.06
206.82	46.89	46.33	495.54
207.82	47.02	46.52	497.06
208.82	47.17	46.66	498.59
209.82	47.31	46.79	498.59
210.82	47.45	46.86	497.06
211.82	47.57	46.98	497.06
212.82	47.72	47.11	498.59
213.82	47.82	47.17	497.06
214.82	47.91	47.34	497.06
215.82	48.08	47.51	498.59
216.82	48.21	47.66	497.06
217.82	48.37	47.88	498.59
218.82	48.51	48.04	497.06
219.82	48.63	48.18	497.06
220.82	48.81	48.32	498.59
221.82	48.92	48.40	498.59
222.82	49.06	48.50	497.06
223.82	49.23	48.64	497.06
224.82	49.31	48.74	498.59
225.82	49.46	48.88	498.59
226.82	49.57	48.96	498.59
227.82	49.68	49.06	498.59
228.82	49.85	49.20	498.59
229.82	49.97	49.25	498.59
230.82	50.11	49.38	498.59
231.82	50.28	49.50	497.06
232.82	50.39	49.63	497.06
233.82	50.55	49.83	497.06
234.82	50.67	49.96	497.06
235.82	50.80	50.13	497.06
236.82	50.87	50.24	498.59
237.82	50.99	50.41	497.06
238.82	51.07	50.51	497.06
239.82	51.22	50.63	497.06
240.82	51.35	50.74	497.06
241.82	51.46	50.86	498.59
242.82	51.59	50.97	492.48
243.82	51.75	51.12	497.06
244.82	51.90	51.27	498.59
245.82	52.00	51.41	498.59
246.82	52.11	51.56	497.06
247.82	52.22	51.74	497.06
248.82	52.40	51.95	498.59
249.82	52.48	52.10	498.59
250.82	52.58	52.24	498.59
251.82	52.69	52.37	498.59
252.82	52.81	52.47	497.06
253.82	52.96	52.54	498.59
254.82	53.13	52.75	501.65
255.82	53.24	52.84	497.06
256.82	53.37	53.01	498.59
257.82	53.52	53.17	497.06
258.82	53.62	53.23	497.06
259.82	53.77	53.38	498.59
260.82	53.86	53.43	497.06
261.82	54.05	53.53	498.59
262.82	54.14	53.54	497.06
263.82	54.28	53.70	497.06
264.82	54.40	53.78	497.06
265.82	54.52	53.88	497.06
266.82	54.67	54.05	498.59
267.82	54.75	54.09	497.06
268.82	54.87	54.24	497.06
269.82	55.00	54.36	497.06
270.82	55.06	54.44	498.59
271.82	55.22	54.57	497.06
272.82	55.31	54.66	498.59
273.82	55.45	54.80	498.59
274.82	55.57	54.92	498.59
275.82	55.72	55.08	498.59
276.82	55.83	55.23	497.06
277.82	55.95	55.38	497.06
278.82	56.04	55.51	498.59
279.82	56.14	55.63	498.59
280.82	56.23	55.68	497.06
281.82	56.34	55.83	498.59
282.82	56.47	55.98	497.06
283.82	56.62	56.14	497.06
284.82	56.73	56.29	497.06
285.82	56.85	56.42	497.06
286.82	56.96	56.51	497.06
287.82	57.00	56.60	498.59
288.82	57.18	56.76	497.06
289.82	57.31	56.88	498.59
290.82	57.41	56.96	498.59
291.82	57.57	57.15	497.06
292.82	57.71	57.30	498.59
293.82	57.81	57.41	497.06
294.82	57.92	57.53	497.06
295.82	58.06	57.60	497.06
296.82	58.24	57.74	498.59
297.82	58.35	57.82	497.06
298.82	58.46	57.90	498.59
299.82	58.62	58.03	498.59
300.82	58.74	58.14	498.59
301.82	58.85	58.24	497.06
302.82	58.94	58.34	498.59
303.82	59.07	58.54	498.59
304.82	59.18	58.71	498.59
305.82	59.35	58.87	498.59
306.82	59.42	58.97	497.06
307.82	59.55	59.04	497.06
308.82	59.68	59.17	498.59
309.82	59.77	59.23	498.59
310.82	59.88	59.32	498.59
311.82	59.98	59.40	498.59
312.82	60.07	59.51	498.59
313.82	60.20	59.61	497.06
314.82	60.29	59.72	497.06
315.82	60.42	59.84	498.59
316.82	60.56	60.01	497.06
317.82	60.65	60.10	498.59
318.82	60.78	60.27	498.59
319.82	60.94	60.38	498.59
320.82	61.09	60.51	497.06
321.82	61.23	60.64	498.59
322.82	61.30	60.74	497.06
323.82	61.40	60.86	498.59
324.82	61.50	60.96	497.06
325.82	61.63	61.14	498.59
326.82	61.78	61.29	497.06
327.82	61.90	61.39	498.59
328.82	62.01	61.52	497.06
329.82	62.10	61.61	498.59
330.82	62.21	61.71	490.95
331.82	62.34	61.88	497.06
332.82	62.41	61.97	497.06
333.82	62.53	62.06	497.06
334.82	62.59	62.13	498.59
335.82	62.73	62.26	498.59
336.82	62.90	62.41	497.06
337.82	62.99	62.49	498.59
338.82	63.09	62.61	503.18
339.82	63.26	62.76	498.59
340.82	63.38	62.86	498.59
341.82	63.50	62.97	497.06
342.82	63.59	63.06	497.06
343.82	63.71	63.19	498.59
344.82	63.86	63.25	497.06
345.82	63.98	63.32	498.59
346.82	64.12	63.47	498.59
347.82	64.21	63.55	498.59
348.82	64.35	63.72	498.59
349.82	64.47	63.81	494.01
350.82	64.61	63.97	497.06
351.82	64.78	64.16	492.48
352.82	64.86	64.28	497.06
353.82	64.96	64.43	498.59
354.82	65.13	64.59	498.59
355.82	65.28	64.70	498.59
356.82	65.46	64.87	498.59
357.82	65.55	65.00	498.59
358.82	65.71	65.19	498.59
359.82	65.83	65.31	497.06
360.82	65.94	65.50	497.06
361.82	66.07	65.68	497.06
362.82	66.23	65.80	498.59
363.82	66.34	65.90	497.06
364.82	66.48	65.94	498.59
365.82	66.67	66.10	497.06
366.82	66.82	66.21	498.59
367.82	66.94	66.35	497.06
368.82	67.04	66.47	495.54
369.82	67.14	66.58	497.06
370.82	67.26	66.73	497.06
371.82	67.41	66.86	498.59
372.82	67.57	66.96	498.59
373.82	67.71	67.08	498.59
374.82	67.85	67.26	498.59
375.82	67.99	67.40	500.12
376.82	68.10	67.52	498.59
377.82	68.25	67.66	497.06
378.82	68.39	67.74	498.59
379.82	68.52	67.85	498.59
380.82	68.67	68.00	498.59
381.82	68.78	68.14	497.06
382.82	68.96	68.31	498.59
383.82	69.14	68.44	495.54
384.82	69.29	68.61	497.06
385.82	69.38	68.71	497.06
386.82	69.51	68.83	497.06
387.82	69.62	68.96	497.06
388.82	69.75	69.03	497.06
389.82	69.88	69.13	498.59
390.82	69.97	69.23	497.06
391.82	70.03	69.35	497.06
392.82	70.13	69.50	497.06
393.82	70.28	69.64	492.48
394.82	70.44	69.76	497.06
395.82	70.50	69.83	497.06
396.82	70.69	69.95	498.59
397.82	70.81	70.06	382.46
