Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
143.64	25.96	25.73	749.19
144.64	26.06	25.79	749.19
145.64	26.14	25.89	747.66
146.64	26.23	25.95	749.19
147.64	26.36	26.07	750.72
148.64	26.48	26.21	750.72
149.64	26.61	26.32	749.19
150.64	26.64	26.37	749.19
151.64	26.74	26.49	749.19
152.64	26.85	26.58	750.72
153.64	26.97	26.69	749.19
154.64	27.09	26.80	750.72
155.64	27.17	26.85	749.19
156.64	27.31	26.98	749.19
157.64	27.40	27.03	749.19
158.64	27.53	27.14	749.19
159.64	27.63	27.26	749.19
160.64	27.77	27.41	749.19
161.64	27.92	27.53	749.19
162.64	28.05	27.64	749.19
163.64	28.19	27.78	749.19
164.64	28.27	27.87	750.72
165.64	28.39	27.99	749.19
166.64	28.55	28.10	749.19
167.64	28.70	28.26	749.19
168.64	28.78	28.33	749.19
169.64	28.91	28.47	750.72
170.64	29.06	28.63	749.19
171.64	29.19	28.74	749.19
172.64	29.35	28.89	749.19
173.64	29.43	28.98	749.19
174.64	29.58	29.15	749.19
175.64	29.75	29.36	749.19
176.64	29.92	29.51	749.19
177.64	30.04	29.60	749.19
178.64	30.20	29.77	749.19
179.64	30.29	29.85	749.19
180.64	30.49	30.05	749.19
181.64	30.62	30.12	750.72
182.64	30.76	30.26	746.13
183.64	30.90	30.39	749.19
184.64	31.04	30.51	747.66
185.64	31.21	30.64	749.19
186.64	31.33	30.76	749.19
187.64	31.44	30.90	749.19
188.64	31.61	31.06	747.66
189.64	31.76	31.25	750.72
190.64	31.92	31.40	749.19
191.64	32.05	31.55	749.19
192.64	32.15	31.66	747.66
193.64	32.32	31.83	750.72
194.64	32.46	31.98	749.19
195.64	32.60	32.11	749.19
196.64	32.73	32.25	747.66
197.64	32.87	32.39	749.19
198.64	33.02	32.57	749.19
199.64	33.16	32.75	749.19
200.64	33.30	32.89	749.19
201.64	33.43	32.99	749.19
202.64	33.63	33.18	755.30
203.64	33.78	33.31	749.19
204.64	33.85	33.43	749.19
205.64	34.00	33.55	749.19
206.64	34.12	33.70	749.19
207.64	34.29	33.84	750.72
208.64	34.44	33.96	749.19
209.64	34.59	34.09	752.24
210.64	34.78	34.22	747.66
211.64	34.92	34.37	747.66
212.64	35.07	34.51	746.13
213.64	35.21	34.65	749.19
214.64	35.33	34.82	749.19
215.64	35.46	34.95	749.19
216.64	35.64	35.11	750.72
217.64	35.79	35.24	750.72
218.64	35.94	35.42	749.19
219.64	36.06	35.57	749.19
220.64	36.22	35.70	749.19
221.64	36.37	35.81	749.19
222.64	36.53	35.99	749.19
223.64	36.65	36.12	749.19
224.64	36.78	36.28	749.19
225.64	36.92	36.40	749.19
226.64	37.10	36.54	749.19
227.64	37.22	36.66	749.19
228.64	37.36	36.82	749.19
229.64	37.51	36.98	750.72
230.64	37.68	37.13	749.19
231.64	37.82	37.28	749.19
232.64	37.94	37.44	749.19
233.64	38.10	37.61	749.19
234.64	38.24	37.76	749.19
235.64	38.41	37.92	749.19
236.64	38.54	38.04	749.19
237.64	38.65	38.19	749.19
238.64	38.81	38.41	749.19
239.64	38.94	38.51	749.19
240.64	39.09	38.64	749.19
241.64	39.21	38.76	749.19
242.64	39.35	38.95	749.19
243.64	39.50	39.08	747.66
244.64	39.68	39.21	749.19
245.64	39.82	39.30	749.19
246.64	39.95	39.45	749.19
247.64	40.06	39.58	749.19
248.64	40.26	39.75	749.19
249.64	40.37	39.86	749.19
250.64	40.49	40.01	749.19
251.64	40.58	40.15	749.19
252.64	40.76	40.36	749.19
253.64	40.89	40.45	749.19
254.64	41.06	40.63	749.19
255.64	41.18	40.74	750.72
256.64	41.31	40.86	749.19
257.64	41.51	41.03	749.19
258.64	41.66	41.17	749.19
259.64	41.79	41.29	743.08
260.64	41.95	41.42	749.19
261.64	42.10	41.55	749.19
262.64	42.25	41.71	750.72
263.64	42.37	41.83	749.19
264.64	42.51	42.01	749.19
265.64	42.62	42.10	755.30
266.64	42.85	42.31	749.19
267.64	42.97	42.39	749.19
268.64	43.11	42.52	749.19
269.64	43.24	42.70	749.19
270.64	43.40	42.84	749.19
271.64	43.52	42.96	756.83
272.64	43.67	43.11	749.19
273.64	43.83	43.30	749.19
274.64	43.94	43.44	749.19
275.64	44.10	43.59	749.19
276.64	44.27	43.70	740.02
277.64	44.37	43.81	743.08
278.64	44.50	43.94	749.19
279.64	44.66	44.09	749.19
280.64	44.82	44.21	749.19
281.64	44.96	44.34	762.94
282.64	45.13	44.48	753.77
283.64	45.24	44.65	749.19
284.64	45.37	44.85	749.19
285.64	45.48	44.99	749.19
286.64	45.66	45.15	750.72
287.64	45.78	45.26	749.19
288.64	45.92	45.39	749.19
289.64	46.09	45.57	744.60
290.64	46.27	45.68	749.19
291.64	46.36	45.80	749.19
292.64	46.45	45.92	756.83
293.64	46.63	46.08	749.19
294.64	46.78	46.21	743.08
295.64	46.91	46.34	749.19
296.64	47.05	46.46	747.66
297.64	47.19	46.61	747.66
298.64	47.36	46.75	749.19
299.64	47.48	46.85	749.19
300.64	47.61	46.96	749.19
301.64	47.71	47.07	749.19
302.64	47.87	47.25	749.19
303.64	48.04	47.48	749.19
304.64	48.14	47.55	749.19
305.64	48.33	47.75	750.72
306.64	48.44	47.88	749.19
307.64	48.61	48.04	749.19
308.64	48.74	48.17	749.19
309.64	48.85	48.31	749.19
310.64	48.96	48.43	749.19
311.64	49.08	48.54	749.19
312.64	49.28	48.76	749.19
313.64	49.37	48.85	749.19
314.64	49.52	49.01	747.66
315.64	49.66	49.18	749.19
316.64	49.81	49.33	749.19
317.64	49.92	49.44	749.19
318.64	50.08	49.54	749.19
319.64	50.24	49.71	749.19
320.64	50.36	49.87	749.19
321.64	50.51	50.00	749.19
322.64	50.70	50.17	749.19
323.64	50.83	50.31	749.19
324.64	50.89	50.40	749.19
325.64	51.06	50.55	749.19
326.64	51.19	50.68	747.66
327.64	51.37	50.83	749.19
328.64	51.51	51.02	749.19
329.64	51.59	51.07	747.66
330.64	51.75	51.27	749.19
331.64	51.88	51.42	749.19
332.64	52.00	51.53	749.19
333.64	52.14	51.67	749.19
334.65	52.31	51.91	749.19
335.64	52.44	52.06	749.19
336.64	52.58	52.19	750.72
337.64	52.70	52.32	749.19
338.64	52.84	52.45	750.72
339.64	52.98	52.53	749.19
340.64	53.13	52.67	749.19
341.64	53.28	52.79	749.19
342.64	53.40	52.88	749.19
343.64	53.53	53.01	749.19
344.64	53.71	53.18	749.19
345.64	53.80	53.29	749.19
346.64	53.94	53.41	749.19
347.64	54.06	53.51	747.66
348.64	54.21	53.63	749.19
349.64	54.32	53.72	749.19
350.64	54.49	53.87	749.19
351.64	54.62	54.09	750.72
352.64	54.72	54.20	750.72
353.64	54.84	54.35	749.19
354.64	54.99	54.46	749.19
355.64	55.18	54.61	749.19
356.64	55.28	54.72	749.19
357.65	55.42	54.91	749.19
358.64	55.57	55.03	749.19
359.64	55.67	55.12	749.19
360.64	55.82	55.19	749.19
361.65	55.97	55.29	749.19
362.64	56.09	55.40	749.19
363.65	56.22	55.55	749.19
364.64	56.36	55.67	755.30
365.64	56.53	55.87	749.19
366.65	56.65	56.03	747.66
367.65	56.75	56.17	749.19
368.65	56.90	56.29	749.19
369.64	57.06	56.45	749.19
370.65	57.17	56.63	749.19
371.65	57.26	56.75	749.19
372.64	57.40	56.93	749.19
373.65	57.55	57.08	749.19
374.65	57.70	57.19	749.19
375.65	57.84	57.33	749.19
376.64	58.02	57.47	749.19
377.65	58.13	57.57	749.19
378.65	58.26	57.67	747.66
379.65	58.38	57.81	749.19
380.65	58.48	57.90	749.19
381.65	58.66	58.09	749.19
382.65	58.80	58.21	749.19
383.65	58.96	58.39	747.66
384.65	59.03	58.49	749.19
385.65	59.16	58.62	747.66
386.65	59.30	58.79	749.19
387.65	59.45	58.91	749.19
388.65	59.55	59.04	749.19
389.65	59.67	59.17	749.19
390.65	59.82	59.33	749.19
391.65	59.94	59.45	749.19
392.65	60.11	59.59	749.19
393.65	60.25	59.73	749.19
394.65	60.35	59.88	749.19
395.65	60.47	59.97	761.41
396.65	60.62	60.10	749.19
397.65	60.76	60.23	750.72
398.65	60.90	60.36	749.19
399.65	61.02	60.46	749.19
400.65	61.16	60.61	749.19
401.65	61.33	60.75	749.19
402.65	61.40	60.82	749.19
403.65	61.56	61.00	749.19
404.65	61.70	61.10	749.19
405.65	61.83	61.25	749.19
406.65	61.99	61.41	750.72
407.65	62.09	61.53	749.19
408.65	62.18	61.66	749.19
409.65	62.31	61.78	750.72
410.65	62.47	61.95	749.19
411.65	62.62	62.10	749.19
412.65	62.73	62.23	746.13
413.65	62.87	62.35	749.19
414.65	63.01	62.50	749.19
415.65	63.13	62.61	749.19
416.65	63.29	62.74	749.19
417.65	63.38	62.87	750.72
418.65	63.50	62.98	749.19
419.65	63.65	63.11	749.19
420.65	63.78	63.24	747.66
421.65	63.94	63.35	744.60
422.65	64.03	63.43	749.19
423.65	64.18	63.57	749.19
424.65	64.28	63.70	749.19
425.65	64.45	63.85	749.19
426.65	64.55	63.99	749.19
427.65	64.69	64.14	749.19
428.65	64.79	64.24	749.19
429.65	64.98	64.41	749.19
430.65	65.11	64.49	749.19
431.65	65.22	64.62	749.19
432.65	65.33	64.76	749.19
433.65	65.47	64.90	749.19
434.65	65.62	64.99	749.19
435.65	65.70	65.16	749.19
436.65	65.81	65.33	749.19
437.65	65.92	65.42	749.19
438.65	66.09	65.56	749.19
439.65	66.23	65.65	749.19
440.65	66.36	65.76	750.72
441.65	66.45	65.85	749.19
442.65	66.62	66.00	749.19
443.65	66.72	66.14	749.19
444.65	66.88	66.31	749.19
445.65	66.99	66.44	749.19
446.65	67.09	66.58	749.19
447.65	67.22	66.70	749.19
448.65	67.36	66.87	747.66
449.65	67.49	66.98	749.19
450.65	67.58	67.08	749.19
451.65	67.69	67.18	753.77
452.65	67.87	67.35	749.19
453.65	67.95	67.41	749.19
454.65	68.13	67.57	738.49
455.65	68.25	67.67	749.19
456.65	68.35	67.80	749.19
457.65	68.48	67.94	749.19
458.65	68.63	68.03	753.77
459.65	68.75	68.15	749.19
460.65	68.89	68.29	749.19
461.65	68.96	68.42	749.19
462.65	69.09	68.53	749.19
463.65	69.27	68.70	752.24
464.65	69.37	68.78	750.72
465.65	69.49	68.92	749.19
466.65	69.60	69.06	749.19
467.65	69.73	69.20	749.19
468.65	69.86	69.32	750.72
469.65	69.97	69.45	752.24
470.65	70.13	69.60	749.19
471.65	70.24	69.71	749.19
472.65	70.36	69.80	752.24
473.65	70.50	69.90	749.19
474.65	70.59	69.99	666.67
475.65	70.76	70.14	304.53
476.65	70.84	70.23	3.51
477.65	70.96	70.36	3.51
