Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
72.37	21.20	21.13	998.26
73.37	21.23	21.18	998.26
74.37	21.28	21.21	998.26
75.37	21.31	21.20	998.26
76.37	21.37	21.28	998.26
77.37	21.41	21.34	996.73
78.37	21.43	21.34	998.26
79.37	21.45	21.36	999.79
80.37	21.48	21.39	998.26
81.37	21.52	21.44	998.26
82.37	21.60	21.50	998.26
83.37	21.62	21.51	998.26
84.37	21.67	21.56	1001.31
85.37	21.70	21.63	998.26
86.37	21.76	21.67	993.67
87.37	21.78	21.69	998.26
88.37	21.84	21.72	998.26
89.37	21.87	21.75	996.73
90.37	21.93	21.81	996.73
91.37	21.94	21.85	998.26
92.37	22.01	21.90	998.26
93.37	22.04	21.90	998.26
94.37	22.12	21.99	998.26
95.37	22.15	22.03	998.26
96.37	22.21	22.11	996.73
97.37	22.26	22.15	998.26
98.37	22.29	22.17	996.73
99.37	22.31	22.22	998.26
100.37	22.41	22.28	998.26
101.37	22.43	22.31	998.26
102.37	22.50	22.39	998.26
103.37	22.56	22.44	998.26
104.37	22.63	22.50	998.26
105.37	22.64	22.48	998.26
106.37	22.72	22.60	996.73
107.37	22.79	22.64	998.26
108.37	22.79	22.66	999.79
109.37	22.87	22.74	998.26
110.37	22.94	22.77	998.26
111.37	23.02	22.89	998.26
112.37	23.06	22.93	998.26
113.37	23.12	22.97	1005.90
114.37	23.18	23.04	998.26
115.37	23.27	23.12	998.26
116.37	23.30	23.14	998.26
117.37	23.37	23.22	998.26
118.37	23.44	23.30	998.26
119.37	23.49	23.35	998.26
120.37	23.57	23.39	998.26
121.37	23.61	23.44	998.26
122.37	23.73	23.57	996.73
123.37	23.83	23.63	998.26
124.37	23.85	23.69	998.26
125.37	23.89	23.74	998.26
126.37	24.01	23.86	998.26
127.37	24.04	23.89	998.26
128.37	24.15	23.97	998.26
129.37	24.21	24.06	998.26
130.37	24.25	24.09	999.79
131.37	24.35	24.22	998.26
132.37	24.42	24.28	998.26
133.37	24.54	24.40	998.26
134.37	24.62	24.44	999.79
135.37	24.71	24.53	989.09
136.37	24.79	24.60	996.73
137.37	24.84	24.64	999.79
138.37	24.97	24.81	998.26
139.37	25.04	24.87	998.26
140.37	25.16	24.94	998.26
141.37	25.21	25.02	995.20
142.37	25.34	25.12	998.26
143.37	25.44	25.24	998.26
144.37	25.51	25.31	998.26
145.37	25.61	25.39	996.73
146.37	25.69	25.49	998.26
147.37	25.80	25.58	995.20
148.37	25.92	25.67	998.26
149.37	25.98	25.75	998.26
150.37	26.08	25.84	998.26
151.37	26.23	25.97	998.26
152.37	26.34	26.07	1004.37
153.37	26.45	26.16	999.79
154.37	26.53	26.24	998.26
155.37	26.67	26.35	998.26
156.37	26.77	26.44	998.26
157.37	26.93	26.58	999.79
158.37	27.04	26.68	998.26
159.37	27.17	26.77	996.73
160.37	27.28	26.90	998.26
161.37	27.41	27.05	998.26
162.37	27.54	27.17	998.26
163.37	27.62	27.26	998.26
164.37	27.77	27.39	998.26
165.37	27.91	27.52	996.73
166.37	28.07	27.70	998.26
167.37	28.18	27.76	998.26
168.37	28.26	27.87	998.26
169.37	28.47	28.05	998.26
170.37	28.56	28.18	998.26
171.37	28.67	28.31	998.26
172.37	28.85	28.50	998.26
173.37	28.99	28.62	987.56
174.37	29.11	28.74	998.26
175.37	29.23	28.88	996.73
176.37	29.42	29.05	998.26
177.37	29.54	29.15	998.26
178.37	29.67	29.28	998.26
179.37	29.82	29.46	998.26
180.37	29.97	29.59	998.26
181.37	30.08	29.74	996.73
182.37	30.26	29.85	995.20
183.37	30.42	29.97	998.26
184.37	30.57	30.15	998.26
185.37	30.71	30.31	998.26
186.37	30.83	30.48	998.26
187.37	30.99	30.61	996.73
188.37	31.14	30.74	998.26
189.37	31.26	30.87	998.26
190.37	31.39	31.03	998.26
191.37	31.57	31.22	998.26
192.37	31.73	31.38	1004.37
193.37	31.85	31.51	998.26
194.37	32.01	31.63	999.79
195.37	32.13	31.77	998.26
196.37	32.27	31.93	999.79
197.37	32.48	32.11	998.26
198.37	32.60	32.22	998.26
199.37	32.76	32.33	998.26
200.37	32.90	32.47	999.79
201.37	33.02	32.65	998.26
202.37	33.20	32.85	998.26
203.37	33.35	32.99	998.26
204.37	33.50	33.15	998.26
205.37	33.62	33.28	998.26
206.37	33.80	33.44	998.26
207.37	33.94	33.57	998.26
208.37	34.07	33.67	998.26
209.37	34.21	33.86	998.26
210.37	34.36	34.01	1001.31
211.37	34.53	34.13	999.79
212.37	34.67	34.26	999.79
213.37	34.83	34.39	998.26
214.37	34.97	34.57	1001.31
215.37	35.15	34.71	998.26
216.37	35.26	34.86	998.26
217.37	35.41	35.04	998.26
218.37	35.54	35.15	998.26
219.37	35.73	35.32	998.26
220.37	35.90	35.50	998.26
221.37	36.06	35.66	1004.37
222.37	36.18	35.76	996.73
223.37	36.32	35.89	998.26
224.37	36.47	36.04	998.26
225.37	36.63	36.20	998.26
226.37	36.75	36.33	998.26
227.37	36.88	36.43	998.26
228.37	37.06	36.61	998.26
229.37	37.19	36.78	998.26
230.37	37.36	36.90	998.26
231.37	37.51	37.05	998.26
232.37	37.65	37.22	995.20
233.37	37.77	37.37	998.26
234.37	37.90	37.51	998.26
235.37	38.08	37.66	998.26
236.37	38.22	37.83	998.26
237.37	38.37	37.95	999.79
238.37	38.50	38.10	998.26
239.37	38.65	38.25	998.26
240.37	38.80	38.38	996.73
241.37	38.96	38.52	998.26
242.37	39.13	38.68	998.26
243.37	39.27	38.88	998.26
244.37	39.39	38.98	996.73
245.37	39.52	39.12	998.26
246.37	39.68	39.26	998.26
247.37	39.83	39.38	998.26
248.37	39.98	39.52	998.26
249.37	40.11	39.63	999.79
250.37	40.33	39.84	992.15
251.37	40.49	40.01	998.26
252.37	40.62	40.14	998.26
253.37	40.74	40.29	995.20
254.37	40.89	40.44	998.26
255.37	41.00	40.59	996.73
256.37	41.17	40.75	998.26
257.37	41.34	40.90	998.26
258.37	41.47	41.04	1002.84
259.37	41.57	41.11	998.26
260.37	41.76	41.33	998.26
261.37	41.89	41.47	995.20
262.37	42.03	41.61	999.79
263.37	42.19	41.80	998.26
264.37	42.31	41.89	998.26
265.37	42.49	42.06	999.79
266.37	42.62	42.23	999.79
267.37	42.81	42.38	998.26
268.37	42.93	42.51	999.79
269.37	43.11	42.69	998.26
270.37	43.23	42.79	998.26
271.37	43.36	42.92	998.26
272.37	43.55	43.07	993.67
273.37	43.70	43.24	999.79
274.37	43.79	43.36	998.26
275.37	43.95	43.49	998.26
276.37	44.07	43.65	998.26
277.37	44.26	43.83	998.26
278.37	44.38	43.96	996.73
279.37	44.56	44.13	998.26
280.37	44.71	44.30	998.26
281.37	44.83	44.43	998.26
282.37	44.99	44.60	996.73
283.37	45.08	44.71	998.26
284.37	45.24	44.87	1008.95
285.37	45.38	45.02	996.73
286.37	45.50	45.17	998.26
287.37	45.69	45.29	999.79
288.37	45.82	45.41	998.26
289.37	45.95	45.56	996.73
290.37	46.10	45.72	998.26
291.37	46.24	45.83	996.73
292.37	46.40	45.99	998.26
293.37	46.54	46.12	998.26
294.37	46.68	46.26	998.26
295.37	46.80	46.39	998.26
296.37	47.00	46.50	998.26
297.37	47.12	46.66	998.26
298.37	47.31	46.82	996.73
299.37	47.46	46.97	998.26
300.37	47.60	47.11	998.26
301.37	47.74	47.27	998.26
302.37	47.89	47.43	996.73
303.37	48.03	47.54	1001.31
304.37	48.17	47.69	998.26
305.37	48.33	47.83	998.26
306.37	48.48	47.98	998.26
307.37	48.60	48.13	998.26
308.37	48.77	48.29	998.26
309.37	48.90	48.48	998.26
310.37	49.05	48.64	998.26
311.37	49.17	48.84	996.73
312.37	49.34	48.98	996.73
313.37	49.46	49.09	998.26
314.37	49.59	49.18	996.73
315.37	49.78	49.35	998.26
316.37	49.94	49.51	998.26
317.37	50.09	49.65	986.03
318.37	50.21	49.74	998.26
319.37	50.35	49.90	998.26
320.37	50.47	50.01	996.73
321.37	50.62	50.16	998.26
322.37	50.76	50.27	998.26
323.37	50.90	50.39	998.26
324.37	51.03	50.57	998.26
325.37	51.16	50.69	996.73
326.37	51.32	50.85	1001.31
327.37	51.49	51.03	998.26
328.37	51.59	51.15	999.79
329.37	51.77	51.35	998.26
330.37	51.90	51.50	998.26
331.37	52.04	51.63	998.26
332.37	52.15	51.73	999.79
333.37	52.30	51.86	998.26
334.37	52.45	52.00	998.26
335.37	52.60	52.16	998.26
336.37	52.75	52.31	996.73
337.37	52.87	52.43	998.26
338.37	53.00	52.53	998.26
339.37	53.20	52.71	996.73
340.37	53.33	52.83	996.73
341.37	53.48	52.92	998.26
342.37	53.63	53.09	998.26
343.37	53.76	53.20	998.26
344.37	53.91	53.33	998.26
345.37	54.01	53.48	998.26
346.37	54.19	53.65	999.79
347.37	54.33	53.81	1005.90
348.37	54.46	53.97	998.26
349.37	54.60	54.13	998.26
350.37	54.74	54.28	995.20
351.37	54.87	54.46	998.26
352.37	55.05	54.61	998.26
353.37	55.16	54.74	999.79
354.37	55.30	54.85	998.26
355.37	55.44	54.99	996.73
356.37	55.58	55.13	998.26
357.37	55.74	55.29	998.26
358.37	55.84	55.41	998.26
359.37	56.00	55.57	998.26
360.37	56.16	55.71	998.26
361.37	56.29	55.83	998.26
362.37	56.43	55.99	998.26
363.37	56.57	56.08	998.26
364.37	56.74	56.25	992.15
365.37	56.88	56.35	998.26
366.37	57.00	56.55	998.26
367.37	57.14	56.65	998.26
368.37	57.28	56.80	1001.31
369.37	57.42	56.95	998.26
370.37	57.55	57.07	998.26
371.37	57.70	57.25	998.26
372.37	57.83	57.40	998.26
373.37	57.95	57.49	1001.31
374.37	58.13	57.61	996.73
375.37	58.27	57.72	998.26
376.37	58.41	57.85	998.26
377.37	58.52	57.98	996.73
378.37	58.67	58.15	998.26
379.37	58.81	58.32	998.26
380.37	58.92	58.45	998.26
381.37	59.07	58.61	998.26
382.37	59.22	58.78	998.26
383.37	59.37	58.91	993.67
384.37	59.51	59.05	998.26
385.37	59.62	59.14	998.26
386.37	59.79	59.30	998.26
387.37	59.88	59.41	998.26
388.37	60.07	59.58	996.73
389.37	60.19	59.74	998.26
390.37	60.31	59.84	996.73
391.37	60.47	59.99	998.26
392.37	60.59	60.13	998.26
393.37	60.75	60.28	998.26
394.37	60.91	60.41	998.26
395.37	61.00	60.50	998.26
396.37	61.18	60.70	998.26
397.37	61.28	60.84	998.26
398.37	61.44	60.99	998.26
399.37	61.59	61.12	993.67
400.37	61.74	61.24	998.26
401.37	61.88	61.36	998.26
402.37	61.99	61.48	998.26
403.37	62.12	61.56	998.26
404.37	62.28	61.75	998.26
405.37	62.43	61.89	998.26
406.37	62.55	62.01	999.79
407.37	62.68	62.16	998.26
408.37	62.84	62.31	989.09
409.37	62.96	62.46	998.26
410.37	63.10	62.61	999.79
411.37	63.26	62.78	999.79
412.37	63.42	62.94	998.26
413.37	63.51	63.04	999.79
414.37	63.68	63.19	998.26
415.37	63.79	63.32	998.26
416.37	63.94	63.46	998.26
417.37	64.06	63.56	998.26
418.37	64.21	63.72	996.73
419.37	64.31	63.86	999.79
420.37	64.45	63.98	998.26
421.37	64.60	64.13	998.26
422.37	64.71	64.29	998.26
423.37	64.83	64.42	998.26
424.37	64.98	64.55	998.26
425.37	65.13	64.69	993.67
426.37	65.24	64.81	999.79
427.37	65.38	64.92	998.26
428.37	65.52	65.03	996.73
429.37	65.64	65.17	998.26
430.37	65.78	65.27	998.26
431.37	65.93	65.41	998.26
432.37	66.07	65.61	998.26
433.37	66.20	65.75	998.26
434.37	66.30	65.87	998.26
435.37	66.46	66.01	998.26
436.37	66.58	66.19	998.26
437.37	66.72	66.34	996.73
438.37	66.87	66.46	996.73
439.37	66.98	66.59	998.26
440.37	67.13	66.73	998.26
441.37	67.23	66.86	998.26
442.37	67.36	67.01	1004.37
443.37	67.52	67.16	998.26
444.37	67.60	67.24	998.26
445.37	67.73	67.38	998.26
446.37	67.88	67.52	998.26
447.37	68.02	67.67	998.26
448.37	68.16	67.80	998.26
449.37	68.32	67.97	996.73
450.37	68.47	68.09	998.26
451.37	68.56	68.19	999.79
452.37	68.71	68.33	1005.90
453.37	68.86	68.47	998.26
454.37	68.97	68.56	998.26
455.37	69.11	68.68	998.26
456.37	69.25	68.75	998.26
457.37	69.41	68.93	998.26
458.37	69.54	69.07	999.79
459.37	69.63	69.20	996.73
460.37	69.78	69.35	998.26
461.37	69.91	69.47	998.26
462.37	70.05	69.66	998.26
463.37	70.15	69.77	998.26
464.37	70.28	69.88	998.26
465.37	70.41	70.03	998.26
466.37	70.50	70.13	998.26
467.37	70.68	70.23	998.26
468.37	70.81	70.36	984.50
469.37	70.95	70.47	998.26
470.37	71.08	70.61	998.26
471.37	71.20	70.72	998.26
472.37	71.30	70.85	998.26
473.37	71.43	71.04	998.26
474.37	71.57	71.22	998.26
475.37	71.67	71.33	998.26
476.37	71.78	71.43	998.26
477.37	71.90	71.54	998.26
478.37	72.03	71.69	996.73
479.37	72.16	71.83	996.73
480.37	72.27	71.96	981.45
481.37	72.38	72.09	998.26
482.37	72.44	72.18	998.26
483.37	72.48	72.27	998.26
484.37	72.51	72.35	998.26
485.37	72.59	72.45	996.73
486.37	72.60	72.47	998.26
487.37	72.63	72.52	998.26
488.37	72.66	72.53	998.26
