Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
155.38	30.82	30.25	750.72
156.38	30.98	30.42	750.72
157.38	31.09	30.55	750.72
158.38	31.22	30.65	750.72
159.38	31.39	30.80	756.83
160.38	31.57	30.94	750.72
161.38	31.67	31.07	750.72
162.38	31.82	31.24	750.72
163.38	32.02	31.44	750.72
164.38	32.19	31.60	750.72
165.38	32.28	31.68	750.72
166.38	32.41	31.80	750.72
167.38	32.56	31.99	750.72
168.38	32.74	32.16	749.19
169.38	32.90	32.33	750.72
170.38	32.98	32.46	750.72
171.38	33.11	32.62	750.72
172.38	33.26	32.84	750.72
173.38	33.42	32.97	753.77
174.38	33.56	33.15	750.72
175.38	33.73	33.27	750.72
176.38	33.87	33.41	750.72
177.38	33.96	33.54	750.72
178.38	34.15	33.74	750.72
179.38	34.28	33.86	750.72
180.38	34.42	33.97	750.72
181.38	34.56	34.09	750.72
182.38	34.74	34.26	750.72
183.38	34.86	34.37	750.72
184.38	35.03	34.52	750.72
185.38	35.14	34.60	750.72
186.38	35.28	34.70	750.72
187.38	35.42	34.85	750.72
188.38	35.63	35.05	750.72
189.38	35.74	35.19	750.72
190.38	35.87	35.35	750.72
191.38	36.05	35.54	750.72
192.38	36.16	35.65	750.72
193.38	36.30	35.85	750.72
194.38	36.49	36.03	750.72
195.38	36.63	36.16	750.72
196.38	36.77	36.28	750.72
197.38	36.88	36.38	750.72
198.38	37.00	36.49	750.72
199.38	37.18	36.62	750.72
200.38	37.32	36.74	750.72
201.38	37.49	36.88	750.72
202.38	37.60	37.04	750.72
203.38	37.76	37.21	750.72
204.38	37.95	37.40	750.72
205.38	38.08	37.56	750.72
206.38	38.23	37.71	750.72
207.38	38.38	37.85	750.72
208.38	38.54	38.01	752.24
209.38	38.66	38.15	750.72
210.38	38.83	38.27	750.72
211.38	38.96	38.48	750.72
212.38	39.11	38.65	750.72
213.38	39.28	38.84	750.72
214.38	39.38	38.99	750.72
215.38	39.54	39.10	750.72
216.38	39.66	39.24	750.72
217.38	39.80	39.40	750.72
218.38	39.98	39.54	749.19
219.38	40.11	39.68	750.72
220.38	40.28	39.81	750.72
221.38	40.40	39.90	755.30
222.38	40.60	40.08	750.72
223.38	40.73	40.21	750.72
224.38	40.85	40.32	750.72
225.38	40.99	40.43	750.72
226.38	41.15	40.57	750.72
227.38	41.27	40.71	749.19
228.38	41.43	40.89	750.72
229.38	41.57	41.06	750.72
230.38	41.71	41.30	750.72
231.38	41.83	41.42	750.72
232.38	42.00	41.58	744.60
233.38	42.15	41.67	750.72
234.38	42.27	41.77	750.72
235.38	42.41	41.89	750.72
236.38	42.53	41.96	750.72
237.38	42.71	42.12	750.72
238.38	42.83	42.26	750.72
239.38	43.01	42.46	750.72
240.38	43.12	42.56	750.72
241.38	43.30	42.72	750.72
242.38	43.44	42.91	750.72
243.38	43.59	43.08	750.72
244.38	43.71	43.22	750.72
245.38	43.90	43.40	749.19
246.38	44.05	43.51	750.72
247.38	44.19	43.64	750.72
248.38	44.31	43.77	750.72
249.38	44.46	43.97	750.72
250.38	44.59	44.08	750.72
251.38	44.73	44.20	750.72
252.38	44.88	44.30	750.72
253.38	45.01	44.46	750.72
254.38	45.16	44.60	750.72
255.38	45.34	44.77	749.19
256.38	45.47	44.88	750.72
257.38	45.62	45.07	750.72
258.38	45.75	45.22	736.96
259.38	45.91	45.38	750.72
260.38	46.03	45.49	750.72
261.38	46.18	45.61	746.13
262.38	46.33	45.74	750.72
263.38	46.47	45.86	750.72
264.38	46.62	46.02	750.72
265.38	46.79	46.16	750.72
266.38	46.92	46.33	750.72
267.38	47.06	46.46	750.72
268.38	47.19	46.58	750.72
269.38	47.34	46.76	750.72
270.38	47.47	46.86	749.19
271.38	47.62	47.05	750.72
272.38	47.77	47.23	750.72
273.38	47.90	47.40	750.72
274.38	48.04	47.56	750.72
275.38	48.19	47.67	750.72
276.38	48.33	47.76	750.72
277.38	48.46	47.88	750.72
278.38	48.58	48.02	750.72
279.38	48.71	48.17	750.72
280.38	48.86	48.30	750.72
281.38	49.00	48.41	756.83
282.38	49.15	48.53	750.72
283.38	49.29	48.62	750.72
284.38	49.43	48.77	750.72
285.38	49.61	48.96	750.72
286.38	49.77	49.16	750.72
287.38	49.88	49.28	750.72
288.38	50.04	49.45	750.72
289.38	50.16	49.58	750.72
290.38	50.30	49.71	750.72
291.38	50.42	49.84	750.72
292.38	50.57	49.97	750.72
293.38	50.68	50.11	749.19
294.38	50.87	50.30	749.19
295.38	51.00	50.41	744.60
296.38	51.18	50.54	750.72
297.38	51.30	50.67	750.72
298.38	51.42	50.81	750.72
299.38	51.58	50.97	750.72
300.38	51.71	51.14	750.72
301.38	51.87	51.24	750.72
302.38	52.03	51.41	750.72
303.38	52.17	51.55	750.72
304.38	52.30	51.71	749.19
305.38	52.43	51.87	750.72
306.38	52.55	51.99	750.72
307.38	52.71	52.11	750.72
308.38	52.85	52.22	750.72
309.38	52.97	52.38	750.72
310.38	53.16	52.56	750.72
311.38	53.26	52.68	750.72
312.38	53.38	52.81	750.72
313.38	53.55	52.97	750.72
314.38	53.66	53.09	750.72
315.38	53.81	53.25	750.72
316.38	53.94	53.34	749.19
317.38	54.13	53.49	750.72
318.38	54.22	53.57	750.72
319.38	54.37	53.74	750.72
320.38	54.52	53.88	750.72
321.38	54.64	54.00	750.72
322.38	54.78	54.12	749.19
323.38	54.90	54.24	750.72
324.38	55.06	54.40	750.72
325.38	55.20	54.52	759.88
326.38	55.37	54.66	750.72
327.38	55.50	54.79	750.72
328.38	55.61	54.90	747.66
329.38	55.76	55.11	750.72
330.38	55.89	55.24	750.72
331.38	56.01	55.32	750.72
332.38	56.19	55.50	750.72
333.38	56.33	55.68	750.72
334.38	56.46	55.82	750.72
335.38	56.61	56.00	750.72
336.38	56.73	56.16	750.72
337.38	56.89	56.26	750.72
338.38	57.00	56.38	750.72
339.38	57.12	56.50	750.72
340.38	57.27	56.65	750.72
341.38	57.42	56.74	749.19
342.38	57.55	56.86	750.72
343.38	57.65	56.98	750.72
344.38	57.83	57.15	750.72
345.38	57.93	57.23	750.72
346.38	58.04	57.38	750.72
347.38	58.18	57.52	750.72
348.38	58.36	57.70	750.72
349.38	58.48	57.85	750.72
350.38	58.61	57.95	744.60
351.38	58.75	58.09	750.72
352.38	58.89	58.21	750.72
353.38	59.02	58.34	750.72
354.38	59.13	58.49	752.24
355.38	59.29	58.63	750.72
356.38	59.43	58.81	750.72
357.38	59.56	58.97	750.72
358.38	59.67	59.09	750.72
359.38	59.85	59.24	750.72
360.38	59.95	59.34	750.72
361.38	60.11	59.49	752.24
362.38	60.26	59.66	750.72
363.38	60.41	59.77	750.72
364.38	60.50	59.91	750.72
365.38	60.64	60.05	750.72
366.38	60.76	60.15	750.72
367.38	60.90	60.34	750.72
368.38	61.07	60.45	752.24
369.38	61.21	60.57	750.72
370.38	61.29	60.65	750.72
371.38	61.44	60.81	750.72
372.38	61.62	60.95	749.19
373.38	61.75	61.07	750.72
374.38	61.84	61.16	750.72
375.38	61.98	61.31	750.72
376.38	62.12	61.47	750.72
377.38	62.28	61.65	750.72
378.38	62.43	61.82	750.72
379.38	62.51	61.92	750.72
380.38	62.66	62.08	753.77
381.38	62.81	62.20	750.72
382.38	62.96	62.34	750.72
383.38	63.07	62.41	750.72
384.38	63.21	62.56	750.72
385.38	63.32	62.65	750.72
386.38	63.45	62.80	750.72
387.38	63.59	62.95	750.72
388.38	63.71	63.07	750.72
389.38	63.83	63.16	744.60
390.38	63.97	63.32	750.72
391.38	64.11	63.46	750.72
392.38	64.22	63.64	750.72
393.38	64.38	63.78	750.72
394.38	64.51	63.94	750.72
395.38	64.60	64.03	755.30
396.38	64.75	64.20	750.72
397.38	64.90	64.34	750.72
398.38	65.02	64.45	750.72
399.38	65.15	64.57	750.72
400.38	65.30	64.69	750.72
401.38	65.45	64.82	750.72
402.38	65.55	64.95	750.72
403.38	65.67	65.09	750.72
404.38	65.83	65.24	750.72
405.38	65.98	65.39	750.72
406.38	66.07	65.47	750.72
407.38	66.23	65.60	747.66
408.38	66.36	65.72	750.72
409.38	66.51	65.87	750.72
410.38	66.64	66.02	750.72
411.38	66.78	66.15	752.24
412.38	66.88	66.30	746.13
413.38	67.01	66.45	750.72
414.38	67.12	66.59	750.72
415.38	67.25	66.73	750.72
416.38	67.38	66.81	750.72
417.38	67.50	66.93	750.72
418.38	67.64	67.08	750.72
419.38	67.75	67.15	752.24
420.38	67.86	67.25	750.72
421.38	67.99	67.38	750.72
422.38	68.16	67.52	750.72
423.38	68.30	67.66	750.72
424.38	68.42	67.78	750.72
425.38	68.59	67.92	749.19
426.38	68.65	67.99	750.72
427.38	68.83	68.13	750.72
428.38	68.94	68.23	750.72
429.38	69.08	68.34	750.72
430.38	69.22	68.48	747.66
431.38	69.33	68.58	750.72
432.38	69.49	68.69	750.72
433.38	69.58	68.86	750.72
434.38	69.68	69.03	750.72
435.38	69.86	69.20	750.72
436.38	69.99	69.34	749.19
437.38	70.13	69.48	750.72
438.38	70.24	69.63	750.72
439.38	70.33	69.71	750.72
440.38	70.47	69.84	750.72
441.38	70.62	69.98	750.72
442.38	70.74	70.09	750.72
443.38	70.87	70.22	750.72
444.38	70.98	70.34	750.72
