Time (sec)	Outer Temperature (C) 	Center Temperature (C)	Stirrer Speed  (rpm)	
174.50	37.74	37.28	747.66
175.50	37.90	37.45	747.66
176.50	38.01	37.56	747.66
177.50	38.13	37.65	747.66
178.50	38.31	37.87	747.66
179.50	38.43	38.06	749.19
180.50	38.59	38.22	747.66
181.50	38.75	38.39	747.66
182.50	38.83	38.51	749.19
183.50	38.98	38.64	747.66
184.50	39.11	38.74	749.19
185.50	39.22	38.84	747.66
186.50	39.37	38.95	747.66
187.50	39.52	39.08	747.66
188.50	39.69	39.20	747.66
189.50	39.82	39.37	747.66
190.50	39.95	39.54	747.66
191.50	40.08	39.72	747.66
192.50	40.26	39.87	747.66
193.50	40.35	39.98	746.13
194.50	40.56	40.15	747.66
195.50	40.71	40.30	744.60
196.50	40.82	40.40	747.66
197.50	40.99	40.54	749.19
198.50	41.14	40.69	749.19
199.50	41.27	40.82	747.66
200.50	41.43	40.97	747.66
201.50	41.60	41.18	747.66
202.50	41.73	41.30	747.66
203.50	41.88	41.42	747.66
204.50	42.00	41.54	747.66
205.50	42.18	41.70	747.66
206.50	42.27	41.83	747.66
207.50	42.43	41.97	747.66
208.50	42.60	42.13	747.66
209.50	42.74	42.27	747.66
210.50	42.84	42.41	747.66
211.50	42.96	42.54	747.66
212.50	43.11	42.66	747.66
213.50	43.22	42.81	747.66
214.50	43.37	43.00	747.66
215.50	43.52	43.18	747.66
216.50	43.67	43.33	740.02
217.50	43.80	43.47	747.66
218.50	43.94	43.62	747.66
219.50	44.10	43.78	747.66
220.50	44.23	43.88	747.66
221.50	44.38	43.95	747.66
222.50	44.50	44.10	746.13
223.50	44.67	44.25	749.19
224.50	44.84	44.35	747.66
225.50	44.98	44.46	747.66
226.50	45.10	44.56	749.19
227.50	45.27	44.76	747.66
228.50	45.39	44.94	747.66
229.50	45.51	45.07	747.66
230.50	45.69	45.24	749.19
231.50	45.81	45.35	747.66
232.50	45.95	45.51	747.66
233.50	46.08	45.67	747.66
234.50	46.29	45.81	747.66
235.50	46.39	45.92	747.66
236.50	46.50	46.10	746.13
237.50	46.65	46.21	749.19
238.50	46.81	46.38	747.66
239.50	46.95	46.50	747.66
240.50	47.10	46.67	747.66
241.50	47.25	46.81	749.19
242.50	47.36	46.91	735.44
243.50	47.47	47.05	750.72
244.50	47.67	47.21	747.66
245.50	47.81	47.29	747.66
246.50	47.94	47.46	747.66
247.50	48.06	47.57	749.19
248.50	48.19	47.68	747.66
249.50	48.36	47.83	738.49
250.50	48.50	48.00	746.13
251.50	48.60	48.13	747.66
252.50	48.76	48.27	747.66
253.50	48.94	48.49	747.66
254.50	49.01	48.57	749.19
255.50	49.22	48.80	749.19
256.50	49.31	48.92	747.66
257.50	49.47	49.09	749.19
258.50	49.58	49.23	747.66
259.50	49.72	49.36	747.66
260.50	49.87	49.46	747.66
261.50	50.00	49.60	747.66
262.50	50.13	49.75	749.19
263.50	50.28	49.84	747.66
264.50	50.42	49.98	747.66
265.50	50.54	50.13	747.66
266.50	50.74	50.27	747.66
267.50	50.88	50.40	747.66
268.50	50.99	50.54	747.66
269.50	51.15	50.73	749.19
270.50	51.29	50.84	747.66
271.50	51.42	50.97	747.66
272.50	51.52	51.11	747.66
273.50	51.65	51.21	747.66
274.50	51.81	51.38	746.13
275.50	51.95	51.53	747.66
276.50	52.08	51.70	749.19
277.50	52.27	51.82	747.66
278.50	52.39	51.93	747.66
279.50	52.49	52.05	747.66
280.50	52.63	52.18	749.19
281.50	52.77	52.29	747.66
282.50	52.90	52.40	746.13
283.50	53.04	52.60	747.66
284.50	53.18	52.75	747.66
285.50	53.32	52.86	747.66
286.50	53.48	53.04	747.66
287.50	53.59	53.16	747.66
288.50	53.77	53.34	749.19
289.50	53.90	53.46	747.66
290.50	54.02	53.57	747.66
291.50	54.20	53.77	747.66
292.50	54.34	53.92	747.66
293.50	54.45	54.07	747.66
294.50	54.58	54.20	747.66
295.50	54.69	54.31	747.66
296.50	54.82	54.46	747.66
297.50	54.97	54.62	747.66
298.50	55.09	54.77	756.83
299.50	55.22	54.93	747.66
300.50	55.35	55.03	749.19
301.50	55.49	55.18	747.66
302.50	55.65	55.33	747.66
303.50	55.81	55.42	747.66
304.50	55.93	55.55	747.66
305.50	56.07	55.70	747.66
306.50	56.23	55.79	747.66
307.50	56.36	55.94	747.66
308.50	56.49	56.09	747.66
309.50	56.66	56.27	747.66
310.50	56.76	56.38	747.66
311.50	56.88	56.48	747.66
312.50	57.04	56.66	747.66
313.50	57.18	56.79	747.66
314.50	57.27	56.86	747.66
315.50	57.44	57.00	747.66
316.50	57.58	57.16	747.66
317.50	57.72	57.28	750.72
318.50	57.84	57.43	747.66
319.50	57.99	57.57	747.66
320.50	58.14	57.70	749.19
321.50	58.25	57.82	747.66
322.50	58.44	57.97	747.66
323.50	58.53	58.06	747.66
324.50	58.68	58.21	747.66
325.50	58.79	58.31	747.66
326.50	58.94	58.49	744.60
327.50	59.06	58.60	747.66
328.50	59.22	58.74	747.66
329.50	59.34	58.90	747.66
330.50	59.46	59.05	747.66
331.50	59.61	59.21	747.66
332.50	59.74	59.28	746.13
333.50	59.82	59.36	747.66
334.50	59.97	59.55	747.66
335.50	60.10	59.68	747.66
336.50	60.23	59.78	747.66
337.50	60.42	60.02	747.66
338.50	60.53	60.16	750.72
339.50	60.68	60.25	749.19
340.50	60.81	60.37	747.66
341.50	60.96	60.53	747.66
342.50	61.08	60.58	747.66
343.50	61.24	60.70	747.66
344.50	61.34	60.82	747.66
345.50	61.48	60.94	747.66
346.50	61.64	61.04	732.38
347.50	61.73	61.14	747.66
348.50	61.84	61.29	750.72
349.50	62.00	61.44	747.66
350.50	62.16	61.64	747.66
351.50	62.28	61.80	747.66
352.50	62.39	61.93	747.66
353.50	62.52	62.06	747.66
354.50	62.64	62.20	747.66
355.50	62.74	62.36	747.66
356.50	62.89	62.51	746.13
357.50	63.02	62.65	747.66
358.50	63.17	62.79	746.13
359.50	63.33	62.97	749.19
360.50	63.40	63.03	747.66
361.50	63.55	63.17	753.77
362.50	63.69	63.31	747.66
363.50	63.82	63.42	747.66
364.50	63.94	63.49	747.66
365.50	64.07	63.66	747.66
366.50	64.23	63.76	747.66
367.50	64.35	63.94	747.66
368.50	64.48	64.10	752.24
369.50	64.57	64.21	747.66
370.50	64.73	64.36	747.66
371.50	64.89	64.50	747.66
372.50	64.96	64.58	749.19
373.50	65.12	64.68	747.66
374.50	65.22	64.79	747.66
375.50	65.40	64.94	747.66
376.50	65.48	65.03	747.66
377.50	65.60	65.22	747.66
378.50	65.76	65.34	747.66
379.50	65.85	65.42	747.66
380.50	65.98	65.55	747.66
381.50	66.12	65.67	747.66
382.50	66.24	65.82	747.66
383.50	66.36	65.99	747.66
384.50	66.51	66.14	755.30
385.50	66.64	66.25	747.66
386.50	66.78	66.38	747.66
387.50	66.89	66.52	747.66
388.50	66.96	66.61	747.66
389.50	67.12	66.75	747.66
390.50	67.24	66.88	747.66
391.50	67.33	67.00	747.66
392.50	67.50	67.18	747.66
393.50	67.65	67.29	747.66
394.50	67.70	67.39	747.66
395.50	67.83	67.49	747.66
396.50	67.99	67.66	755.30
397.50	68.11	67.75	747.66
398.50	68.26	67.91	747.66
399.50	68.36	68.00	747.66
400.50	68.51	68.20	747.66
401.50	68.64	68.30	747.66
402.50	68.77	68.43	747.66
403.50	68.87	68.54	746.13
404.50	69.03	68.68	747.66
405.50	69.17	68.78	747.66
406.50	69.26	68.88	750.72
407.50	69.41	69.03	747.66
408.50	69.55	69.11	747.66
409.50	69.70	69.26	747.66
410.50	69.82	69.36	746.13
411.50	69.93	69.45	749.19
412.50	70.08	69.61	747.66
413.50	70.19	69.75	749.19
414.50	70.28	69.88	749.19
415.50	70.40	69.99	747.66
416.50	70.50	70.11	746.13
417.50	70.64	70.24	504.70
